participant,recording,chunk,block,part,length,rater_label,confidence,nat_inf_label
KJD,643,chunk19,FC2,14381434-14382025,591,ads,2,A
KJD,643,chunk19,FC2,14328180-14329268,1088,ads,2,C
KJD,643,chunk19,FC2,14387265-14387919,654,ads,2,A
KJD,643,chunk19,FA1,14370412-14370950,538,ads,2,A
KJD,643,chunk19,FA1,14352739-14354925,2186,ads,2,A
KJD,643,chunk19,FC3,14345930-14347279,1349,ads,2,C
KJD,643,chunk19,FC3,14384416-14385735,1319,ads,2,A
KJD,643,chunk19,FC3,14382185-14383610,1425,ads,2,A
KJD,643,chunk36,FA2,21452440-21453288,848,ads,2,A
KJD,643,chunk36,FA2,21444855-21447528,2673,ads,2,A
KJD,643,chunk36,FA2,21469506-21471956,2450,ads,2,A
KJD,643,chunk36,FA2,21461656-21462622,966,ads,2,A
KJD,643,chunk36,FA2,21478596-21481784,3188,ads,3,A
KJD,643,chunk36,FA2,21466992-21468408,1416,ads,3,A
KJD,643,chunk36,FA2,21482754-21486160,3406,ads,3,A
KJD,643,chunk36,FA2,21448917-21449845,928,ads,3,A
KJD,643,chunk36,FA2,21451040-21451638,598,ads,3,A
KJD,643,chunk36,FA2,21463400-21465516,2116,ads,2,A
KJD,643,chunk36,FC3,21434240-21434486,246,junk,2,A
KJD,643,chunk36,FC3,21428578-21432996,4418,ads,3,A
KJD,643,chunk36,FC3,21442300-21447222,4922,ads,2,C
KJD,643,chunk36,FC3,21435300-21437080,1780,ads,2,A
KJD,643,chunk36,FA1,21481900-21482204,304,ads,2,C
KJD,643,chunk36,FA1,21466325-21466986,661,ads,2,C
KJD,643,chunk36,FA1,21450363-21450804,441,ads,2,C
KJD,643,chunk36,FA1,21433434-21433904,470,ads,2,C
KJD,643,chunk36,FA1,21448208-21448566,358,ads,2,C
KJD,643,chunk31,FC1,20627184-20628861,1677,cds,2,A
KJD,643,chunk31,FC1,20567594-20568568,974,cds,2,A
KJD,643,chunk31,FC1,20598384-20598756,372,cds,2,A
KJD,643,chunk31,FA1,20596770-20597326,556,junk,2,T
KJD,643,chunk30,FA2,20486440-20488208,1768,ads,3,C
KJD,643,chunk30,FA2,20492312-20493885,1573,ads,3,C
KJD,643,chunk30,FC1,20494712-20497456,2744,ads,2,A
KJD,643,chunk30,FC1,20514292-20514696,404,ads,2,A
KJD,643,chunk30,FC1,20510646-20510880,234,ads,2,A
KJD,643,chunk30,FC1,20497912-20498828,916,ads,2,A
KJD,643,chunk30,FC1,20474424-20475030,606,ads,1,T
KJD,643,chunk30,FC1,20499608-20501936,2328,ads,2,A
KJD,643,chunk30,FA1,20518422-20520287,1865,ads,2,C
KJD,643,chunk30,FA1,20509974-20510362,388,ads,2,C
KJD,643,chunk30,FA1,20511412-20513742,2330,ads,2,C
KJD,643,chunk33,FA2,21216170-21217200,1030,cds,1,A
KJD,643,chunk33,FA2,21207060-21208885,1825,cds,1,A
KJD,643,chunk32,FA2,20630144-20630768,624,ads,2,C
KJD,643,chunk32,FC1,20660472-20660844,372,ads,2,A
KJD,643,chunk32,FC1,20630908-20631276,368,ads,2,A
KJD,643,chunk32,FC1,20662681-20663780,1099,ads,2,T
KJD,643,chunk32,FC2,20649220-20649413,193,ads,2,A
KJD,643,chunk32,FC2,20653021-20653292,271,junk,2,A
KJD,643,chunk32,FA1,20654922-20658198,3276,ads,2,C
KJD,643,chunk32,FA1,20648000-20648686,686,cds,2,C
KJD,643,chunk32,FA1,20649625-20651616,1991,cds,3,C
KJD,643,chunk9,FA2,5207420-5207623,203,junk,1,T
KJD,643,chunk9,FA2,5188635-5188746,111,ads,1,T
KJD,643,chunk9,FA2,5210705-5211013,308,junk,1,T
KJD,643,chunk9,FA2,5221711-5223490,1779,ads,3,A
KJD,643,chunk9,FA2,5194210-5194338,128,ads,1,T
KJD,643,chunk9,FA2,5191566-5191979,413,ads,1,T
KJD,643,chunk9,FA2,5197156-5197796,640,ads,1,T
KJD,643,chunk9,FA2,5203705-5204332,627,ads,1,T
KJD,643,chunk9,FA2,5215683-5216592,909,ads,2,A
KJD,643,chunk9,FA2,5201520-5202021,501,ads,1,T
KJD,643,chunk8,FA2,5118519-5120018,1499,ads,3,A
KJD,643,chunk8,FA2,5115498-5117732,2234,ads,3,A
KJD,643,chunk8,FA2,5133750-5135249,1499,ads,2,T
KJD,643,chunk8,FA2,5121117-5121950,833,ads,3,A
KJD,643,chunk8,FA2,5129267-5130638,1371,ads,2,T
KJD,643,chunk8,FA2,5165441-5165756,315,ads,2,T
KJD,643,chunk8,FA1,5117963-5118373,410,cds,2,C
KJD,643,chunk8,FA1,5114661-5115379,718,cds,2,C
KJD,643,chunk17,MA1,14262089-14263024,935,ads,2,C
KJD,643,chunk17,MA1,14263403-14265909,2506,cds,2,C
KJD,643,chunk17,MA1,14251785-14254155,2370,ads,2,C
KJD,643,chunk17,MA1,14266519-14267016,497,ads,2,C
KJD,643,chunk17,FC1,14206883-14207466,583,ads,1,C
KJD,643,chunk17,FC1,14263856-14265500,1644,ads,2,A
KJD,643,chunk17,FC1,14217262-14217363,101,junk,1,C
KJD,643,chunk17,FC1,14209815-14210673,858,ads,1,C
KJD,643,chunk17,FC1,14224588-14224998,410,ads,1,C
KJD,643,chunk17,FC2,14219838-14224067,4229,cds,2,C
KJD,643,chunk17,FC2,14244343-14247843,3500,ads,2,A
KJD,643,chunk17,FC2,14225154-14226661,1507,cds,2,C
KJD,643,chunk17,FC2,14214667-14216114,1447,cds,2,C
KJD,643,chunk17,FC2,14239216-14242892,3676,cds,2,A
KJD,643,chunk17,FC2,14249871-14251082,1211,ads,2,A
KJD,643,chunk17,FC2,14248684-14249318,634,ads,2,A
KJD,643,chunk17,FC3,14254393-14255322,929,ads,2,A
KJD,643,chunk17,FC3,14250402-14251177,775,ads,2,A
KJD,643,chunk17,FC3,14232190-14233680,1490,cds,2,C
KJD,643,chunk17,FC3,14214456-14215769,1313,cds,2,C
KJD,643,chunk17,FC3,14208376-14209286,910,ads,2,A
KJD,643,chunk17,FC3,14212530-14213287,757,ads,2,C
KJD,643,chunk17,FC3,14211116-14211873,757,ads,2,C
KJD,643,chunk17,FA2,14258333-14259264,931,ads,2,C
KJD,643,chunk17,FA2,14229598-14230075,477,ads,3,C
KJD,643,chunk17,FA2,14207039-14209610,2571,ads,3,C
KJD,643,chunk17,FA2,14210123-14210710,587,ads,3,T
KJD,643,chunk17,FA2,14260091-14262629,2538,ads,2,A
KJD,643,chunk17,FA1,14256916-14257664,748,ads,1,C
KJD,643,chunk17,FA1,14255275-14256088,813,ads,1,C
KJD,643,chunk3,FC1,2136291-2139061,2770,ads,3,A
KJD,643,chunk3,FC2,2132774-2134453,1679,ads,3,C
KJD,643,chunk3,FA1,2098013-2098586,573,cds,3,C
KJD,643,chunk3,FA1,2100362-2103415,3053,cds,3,C
KJD,643,chunk3,FA1,2114499-2118421,3922,cds,3,C
KJD,643,chunk3,FA1,2127000-2127799,799,cds,3,C
KJD,643,chunk3,FA1,2104886-2107670,2784,cds,3,C
KJD,643,chunk3,FA1,2082688-2086281,3593,cds,3,C
KJD,643,chunk3,FA1,2094558-2096379,1821,cds,3,C
KJD,643,chunk3,FA1,2108367-2113444,5077,cds,3,C
KJD,643,chunk3,FA1,2123228-2125629,2401,cds,3,C
KJD,643,chunk2,FC1,2037133-2038744,1611,ads,3,A
KJD,643,chunk2,FC1,2042359-2042512,153,ads,2,A
KJD,643,chunk2,FC2,2062764-2063031,267,ads,3,A
KJD,643,chunk2,FC2,2058252-2058750,498,ads,3,A
KJD,643,chunk2,FC2,2015961-2016301,340,ads,3,A
KJD,643,chunk2,FC2,2060656-2061514,858,ads,3,A
KJD,643,chunk2,FA1,2016491-2017690,1199,cds,3,C
KJD,643,chunk2,FA1,2059578-2060477,899,cds,3,C
KJD,643,chunk2,FA1,2038595-2041422,2827,cds,3,C
KJD,643,chunk2,FA1,2058819-2059397,578,cds,3,C
KJD,643,chunk2,FA1,2061758-2062064,306,cds,3,C
KJD,643,chunk2,FA1,2051075-2057866,6791,cds,3,C
KJD,643,chunk2,FC3,2046277-2047982,1705,ads,3,A
KJD,643,chunk2,FC3,2048629-2050525,1896,ads,3,A
KJD,643,chunk1,FC1,1974756-1975462,706,ads,2,A
KJD,643,chunk1,FC1,1972534-1972766,232,ads,3,A
KJD,643,chunk1,FC2,1990094-1991482,1388,ads,3,C
KJD,643,chunk1,FC2,1994600-1995065,465,ads,3,A
KJD,643,chunk1,FA1,1970580-1971675,1095,cds,3,C
KJD,643,chunk1,FA1,2005915-2007548,1633,cds,3,C
KJD,643,chunk1,FA1,1984191-1984724,533,cds,2,C
KJD,643,chunk1,FA1,1975177-1975511,334,cds,3,C
KJD,643,chunk1,FA1,1998958-2000379,1421,cds,3,C
KJD,643,chunk1,FA1,1994607-1998462,3855,cds,3,C
KJD,643,chunk1,FA1,2003725-2005249,1524,cds,3,C
KJD,643,chunk1,FA1,1973081-1974532,1451,cds,3,C
KJD,643,chunk1,FA1,1991673-1992200,527,cds,3,C
KJD,643,chunk1,FA1,1954162-1954508,346,cds,2,C
KJD,643,chunk1,FC3,1963068-1963384,316,ads,3,T
KJD,643,chunk1,FC3,2007933-2008335,402,ads,3,A
KJD,643,chunk1,FC3,2000865-2001319,454,ads,3,A
KJD,643,chunk7,FA2,5057286-5058372,1086,ads,2,A
KJD,643,chunk7,FA2,5052716-5053648,932,ads,2,A
KJD,643,chunk7,FA2,5065252-5066080,828,ads,2,A
KJD,643,chunk7,FA2,5079963-5080787,824,ads,2,A
KJD,643,chunk7,FA2,5088500-5090640,2140,ads,2,C
KJD,643,chunk7,FA2,5109381-5111195,1814,ads,3,A
KJD,643,chunk7,FA2,5076190-5077447,1257,ads,2,A
KJD,643,chunk7,FA2,5069343-5070307,964,ads,2,C
KJD,643,chunk7,FA2,5112451-5114234,1783,ads,3,A
KJD,643,chunk7,FA2,5106264-5107097,833,ads,2,A
KJD,643,chunk7,FA1,5111831-5112310,479,ads,2,C
KJD,643,chunk6,FA2,4996277-4997854,1577,cds,1,T
KJD,643,chunk6,FA2,4990480-4991709,1229,junk,2,T
KJD,643,chunk6,FA2,5049428-5050250,822,ads,2,A
KJD,643,chunk6,FA2,5047072-5047815,743,ads,2,A
KJD,643,chunk5,FC1,2214454-2216413,1959,ads,3,A
KJD,643,chunk5,FC1,2240637-2242655,2018,ads,3,A
KJD,643,chunk5,FC1,2228968-2231503,2535,ads,3,A
KJD,643,chunk5,FC1,2220801-2220848,47,ads,2,A
KJD,643,chunk5,FC1,2224577-2224776,199,ads,3,A
KJD,643,chunk5,FC1,2223426-2223928,502,ads,2,A
KJD,643,chunk5,FC1,2217267-2219263,1996,ads,3,A
KJD,643,chunk5,FC2,2220510-2222277,1767,cds,3,T
KJD,643,chunk5,FC2,2215674-2217130,1456,ads,3,T
KJD,643,chunk5,FC2,2223409-2223635,226,ads,2,T
KJD,643,chunk5,FC2,2204741-2205041,300,cds,1,T
KJD,643,chunk5,FC2,2203718-2204054,336,cds,1,T
KJD,643,chunk5,FC2,2217621-2218404,783,ads,3,T
KJD,643,chunk5,FA1,2244947-2245957,1010,cds,3,C
KJD,643,chunk5,FA1,2224021-2225586,1565,cds,3,C
KJD,643,chunk5,FA1,2225833-2226779,946,cds,3,C
KJD,643,chunk5,FA1,2227995-2228960,965,cds,3,C
KJD,643,chunk5,FA1,2220849-2222941,2092,cds,3,C
KJD,643,chunk4,FC1,2157565-2159901,2336,ads,3,A
KJD,643,chunk4,FC1,2152476-2152778,302,ads,3,A
KJD,643,chunk4,FC1,2154902-2156497,1595,ads,2,A
KJD,643,chunk4,FC1,2167436-2171146,3710,ads,3,A
KJD,643,chunk4,FC1,2145006-2145950,944,ads,3,A
KJD,643,chunk4,FC1,2150361-2150553,192,ads,2,A
KJD,643,chunk4,FC2,2191163-2192522,1359,ads,3,A
KJD,643,chunk4,FC2,2190138-2190536,398,ads,3,A
KJD,643,chunk4,FC2,2202691-2203136,445,ads,2,T
KJD,643,chunk4,FC2,2185481-2185568,87,ads,2,A
KJD,643,chunk4,FC2,2174756-2175925,1169,ads,3,C
KJD,643,chunk4,FC2,2183052-2184323,1271,ads,3,A
KJD,643,chunk4,FC2,2179144-2180675,1531,ads,2,A
KJD,643,chunk4,FC2,2172151-2174313,2162,ads,3,C
KJD,643,chunk4,FA1,2143036-2144050,1014,cds,3,C
KJD,643,chunk4,FA1,2181609-2182361,752,cds,3,C
KJD,643,chunk4,FA1,2164967-2167304,2337,cds,3,C
KJD,643,chunk4,FA1,2175929-2177029,1100,cds,3,C
KJD,643,chunk4,FA1,2185825-2189848,4023,cds,3,C
KJD,643,chunk4,FA1,2192526-2193050,524,cds,3,C
KJD,643,chunk4,FA1,2147836-2149954,2118,cds,3,C
KJD,643,chunk4,FA1,2190754-2191416,662,cds,3,C
KJD,643,chunk4,FA1,2152790-2154416,1626,cds,3,C
KJD,643,chunk4,FA1,2151402-2152381,979,cds,3,C
KJD,643,chunk4,FA1,2184359-2184837,478,cds,3,C
KJD,643,chunk4,FA1,2146398-2146697,299,cds,3,C
KJD,643,chunk4,FA1,2159899-2163912,4013,cds,3,C
KJD,643,chunk28,FC2,17890160-17890352,192,junk,2,A
KJD,643,chunk28,FC2,17919580-17919670,90,cds,2,A
KJD,643,chunk28,FC2,17937486-17940100,2614,cds,3,C
KJD,643,chunk28,FC2,17929335-17930524,1189,cds,2,C
KJD,643,chunk28,FC2,17925905-17928635,2730,cds,2,T
KJD,643,chunk28,FC2,17945065-17947516,2451,cds,3,A
KJD,643,chunk28,FC2,17924434-17925576,1142,cds,2,C
KJD,643,chunk28,FC2,17933346-17934370,1024,cds,2,C
KJD,643,chunk28,FA1,17912000-17912188,188,junk,2,C
KJD,643,chunk28,FA1,17901140-17902188,1048,ads,2,C
KJD,643,chunk28,FC3,17907900-17908536,636,cds,2,A
KJD,643,chunk28,FC3,17935364-17935488,124,junk,2,C
KJD,643,chunk28,FC3,17915358-17916462,1104,cds,2,A
KJD,643,chunk28,FC3,17944448-17946200,1752,cds,2,C
KJD,643,chunk28,FC3,17946200-17948852,2652,cds,2,C
KJD,643,chunk28,FC3,17916794-17917708,914,cds,3,A
KJD,643,chunk28,FC3,17919685-17920392,707,cds,3,A
KJD,643,chunk28,FC3,17912436-17913000,564,cds,2,A
KJD,643,chunk28,FC3,17908775-17911712,2937,cds,3,A
KJD,643,chunk28,FC3,17941690-17941920,230,ads,2,C
KJD,643,chunk28,FC3,17940912-17941100,188,cds,2,C
KJD,643,chunk28,FC3,17925482-17925678,196,cds,2,C
KJD,643,chunk28,FC3,17938360-17940185,1825,cds,3,C
KJD,643,chunk29,FC1,20447994-20450140,2146,ads,3,A
KJD,643,chunk29,FC1,20412844-20413844,1000,ads,3,A
KJD,643,chunk29,FC1,20409544-20410758,1214,ads,3,A
KJD,643,chunk29,FA1,20406030-20408816,2786,cds,2,A
KJD,643,chunk22,FC1,14955504-14957562,2058,ads,3,A
KJD,643,chunk22,FC1,14941104-14942909,1805,ads,3,A
KJD,643,chunk22,FC1,14948751-14949027,276,ads,3,A
KJD,643,chunk22,FC1,14939523-14940073,550,ads,3,A
KJD,643,chunk22,FC1,14944077-14945366,1289,ads,3,A
KJD,643,chunk22,FC1,14964361-14967180,2819,ads,3,C
KJD,643,chunk22,FC3,14976915-14977841,926,ads,2,A
KJD,643,chunk22,FC3,14962754-14963809,1055,cds,3,C
KJD,643,chunk22,FC3,14973026-14973424,398,ads,2,A
KJD,643,chunk22,FA1,14945620-14948325,2705,cds,3,C
KJD,643,chunk22,FA1,14943000-14943687,687,cds,3,C
KJD,643,chunk22,FA1,14953568-14954571,1003,cds,3,C
KJD,643,chunk23,MA1,16666570-16666837,267,ads,2,C
KJD,643,chunk23,MA1,16659278-16661002,1724,ads,3,C
KJD,643,chunk23,MA1,16664544-16665263,719,ads,2,C
KJD,643,chunk23,MA1,16658128-16658347,219,ads,2,C
KJD,643,chunk23,MA1,16661572-16661822,250,ads,3,C
KJD,643,chunk23,MA1,16662266-16662948,682,ads,2,C
KJD,643,chunk23,FC1,16655926-16656826,900,ads,3,A
KJD,643,chunk23,FC1,16638957-16640040,1083,ads,3,A
KJD,643,chunk23,FC1,16652320-16653918,1598,ads,3,A
KJD,643,chunk23,FC1,16643736-16644774,1038,ads,3,A
KJD,643,chunk23,FC2,16661179-16661378,199,ads,3,A
KJD,643,chunk23,FC2,16667340-16667479,139,ads,3,A
KJD,643,chunk23,FC2,16638140-16638826,686,ads,3,A
KJD,643,chunk23,FC2,16630486-16631123,637,ads,3,A
KJD,643,chunk23,FC2,16626873-16627321,448,ads,3,A
KJD,643,chunk23,FA1,16625000-16625952,952,cds,3,C
KJD,643,chunk23,FA1,16641139-16642177,1038,cds,3,C
KJD,643,chunk23,FA1,16654972-16655295,323,cds,2,C
KJD,643,chunk23,FA1,16654064-16654718,654,cds,2,C
KJD,643,chunk23,FA1,16631309-16634177,2868,cds,3,C
KJD,643,chunk23,FA1,16636638-16637208,570,cds,3,C
KJD,643,chunk23,FA1,16659266-16659632,366,ads,2,C
KJD,643,chunk23,FA1,16647405-16648714,1309,cds,3,C
KJD,643,chunk23,FA1,16652614-16652969,355,ads,2,C
KJD,643,chunk23,FA1,16639206-16639713,507,cds,3,C
KJD,643,chunk23,FA1,16644817-16645514,697,cds,3,C
KJD,643,chunk23,FA1,16642902-16643344,442,cds,3,C
KJD,643,chunk23,FA1,16627528-16629715,2187,cds,3,C
KJD,643,chunk23,FA1,16635372-16635975,603,cds,3,C
KJD,643,chunk20,FC1,14422955-14423693,738,cds,3,C
KJD,643,chunk20,FC1,14397296-14400072,2776,cds,2,C
KJD,643,chunk20,FC1,14421016-14421532,516,cds,3,C
KJD,643,chunk20,FC2,14442301-14442556,255,cds,3,C
KJD,643,chunk20,FC2,14412962-14413830,868,cds,2,C
KJD,643,chunk20,FC2,14414648-14416584,1936,cds,3,C
KJD,643,chunk20,FC2,14434557-14436449,1892,cds,3,C
KJD,643,chunk20,FC2,14407676-14409477,1801,cds,2,A
KJD,643,chunk20,FC2,14427344-14428615,1271,cds,3,C
KJD,643,chunk20,FC2,14431153-14433880,2727,cds,3,C
KJD,643,chunk20,FC2,14417550-14420377,2827,cds,3,A
KJD,643,chunk20,FA1,14396163-14397160,997,cds,3,A
KJD,643,chunk20,FA1,14425170-14425708,538,cds,3,A
KJD,643,chunk20,FA1,14448386-14449626,1240,cds,3,C
KJD,643,chunk20,FA1,14426430-14427862,1432,cds,3,A
KJD,643,chunk20,FA1,14454359-14459111,4752,cds,3,C
KJD,643,chunk20,FA1,14436500-14438379,1879,cds,3,A
KJD,643,chunk20,FA1,14451451-14453284,1833,cds,3,C
KJD,643,chunk20,FC3,14421623-14422084,461,cds,3,C
KJD,643,chunk20,FC3,14413881-14414232,351,cds,2,C
KJD,643,chunk20,FC3,14439995-14441523,1528,cds,3,C
KJD,643,chunk20,FC3,14431373-14434398,3025,cds,3,C
KJD,643,chunk20,FC3,14414731-14415756,1025,cds,2,C
KJD,643,chunk20,FC3,14443189-14446663,3474,cds,3,C
KJD,643,chunk20,FC3,14417552-14418581,1029,cds,3,C
KJD,643,chunk20,FC3,14426974-14429225,2251,cds,3,C
KJD,643,chunk20,FC3,14447961-14448238,277,cds,3,C
KJD,643,chunk21,FC2,14461200-14461655,455,ads,2,C
KJD,643,chunk21,FC2,14457532-14457977,445,ads,2,C
KJD,643,chunk26,FC1,16915312-16916066,754,ads,3,A
KJD,643,chunk26,FC1,16914018-16914558,540,ads,2,A
KJD,643,chunk26,FC1,16923547-16924514,967,ads,2,A
KJD,643,chunk26,FA1,16914650-16915042,392,cds,3,C
KJD,643,chunk26,FA1,16916572-16917652,1080,cds,3,C
KJD,643,chunk26,FA1,16922062-16922554,492,cds,3,C
KJD,643,chunk26,FA1,16919468-16920591,1123,cds,3,C
KJD,643,chunk27,FC1,17769068-17769234,166,ads,2,A
KJD,643,chunk27,FC1,17794150-17794500,350,ads,2,A
KJD,643,chunk27,FC1,17813778-17814420,642,ads,2,T
KJD,643,chunk27,FC3,17765100-17766370,1270,ads,2,C
KJD,643,chunk27,FC3,17763000-17764538,1538,ads,2,C
KJD,643,chunk27,FC3,17788490-17790612,2122,ads,2,A
KJD,643,chunk27,FA1,17768340-17768546,206,junk,2,T
KJD,643,chunk27,FA1,17769240-17771098,1858,cds,2,T
KJD,643,chunk27,FA1,17765910-17766182,272,cds,2,T
KJD,643,chunk24,MA1,16803687-16805086,1399,ads,2,C
KJD,643,chunk24,MA1,16800216-16801840,1624,ads,2,C
KJD,643,chunk24,FC2,16769203-16770637,1434,ads,3,C
KJD,643,chunk24,FC2,16755148-16757468,2320,ads,2,C
KJD,643,chunk24,FC2,16789100-16791004,1904,ads,2,C
KJD,643,chunk24,FC2,16773011-16774882,1871,ads,2,C
KJD,643,chunk24,FC2,16748279-16749916,1637,ads,2,C
KJD,643,chunk25,MA1,16836660-16837928,1268,ads,2,C
KJD,643,chunk25,FC2,16858068-16858344,276,ads,3,A
KJD,643,chunk25,FC2,16845170-16845536,366,ads,2,C
KJD,643,chunk25,FC2,16844020-16844540,520,ads,2,C
KJD,643,chunk25,FC2,16848085-16849256,1171,ads,3,A
KJD,643,chunk25,FC2,16853044-16855288,2244,ads,3,A
KJD,643,chunk25,FC2,16857164-16857372,208,ads,3,A
KJD,643,chunk25,FC2,16861500-16863452,1952,ads,3,A
KJD,643,chunk25,FC2,16868280-16870528,2248,ads,3,A
KJD,643,chunk25,FA1,16862564-16864493,1929,cds,3,C
KJD,643,chunk25,FA1,16854182-16854968,786,cds,3,C
KJD,643,chunk25,FA1,16849577-16850322,745,cds,3,C
KJD,643,chunk25,FA1,16855390-16856864,1474,cds,3,C
KJD,643,chunk25,FA1,16846677-16848348,1671,cds,3,C
KJD,643,chunk25,FA1,16872946-16875530,2584,cds,3,C
KJD,643,chunk25,FA1,16851877-16852544,667,cds,3,C
KJD,643,chunk25,FA1,16870387-16872670,2283,cds,3,C
KJD,643,chunk25,FA1,16865162-16867200,2038,cds,3,C
KJD,643,chunk25,FA1,16859866-16861144,1278,cds,3,C
KJD,643,chunk25,FA1,16867606-16868255,649,cds,3,C
KJD,643,chunk16,FC3,11478301-11479430,1129,ads,3,T
KJD,643,chunk16,FA1,11450262-11451442,1180,cds,3,T
KJD,643,chunk16,FA1,11437730-11439021,1291,cds,3,T
KJD,643,chunk16,FA1,11456036-11457721,1685,cds,3,T
KJD,643,chunk16,FA1,11453565-11454464,899,cds,3,T
KJD,643,chunk16,FA1,11436508-11437268,760,cds,3,T
KJD,643,chunk16,FA1,11463153-11464413,1260,cds,3,T
KJD,643,chunk16,FA1,11479144-11479378,234,cds,3,T
KJD,643,chunk16,FA1,11480691-11481133,442,cds,3,T
KJD,643,chunk16,FA1,11449226-11449808,582,cds,3,T
KJD,643,chunk16,FA1,11471424-11473030,1606,cds,3,T
KJD,643,chunk16,FA1,11461914-11462824,910,cds,3,T
KJD,643,chunk16,FA1,11474978-11476669,1691,cds,3,T
KJD,643,chunk16,FA1,11481610-11482456,846,cds,3,T
KJD,643,chunk16,FA1,11467470-11468900,1430,cds,3,T
KJD,643,chunk16,FA1,11452419-11453245,826,cds,3,T
KJD,643,chunk16,FA1,11446778-11448393,1615,cds,3,T
KJD,643,chunk16,FA1,11469246-11470361,1115,cds,3,T
KJD,643,chunk16,FA1,11465634-11466674,1040,cds,3,T
KJD,643,chunk16,FA1,11460013-11460782,769,cds,3,T
KJD,643,chunk44,FC1,26908450-26910062,1612,ads,3,C
KJD,643,chunk44,FC1,26905534-26905916,382,ads,2,C
KJD,643,chunk44,FC1,26904602-26905170,568,ads,2,C
KJD,643,chunk44,FC2,26876904-26877132,228,ads,3,C
KJD,643,chunk44,FC2,26879164-26881058,1894,ads,3,C
KJD,643,chunk44,FC2,26928712-26929674,962,ads,3,A
KJD,643,chunk44,FC2,26884356-26884678,322,ads,3,C
KJD,643,chunk44,FC2,26897008-26897692,684,ads,3,C
KJD,643,chunk44,FC3,26906632-26907592,960,ads,3,C
KJD,643,chunk44,FC3,26895580-26896220,640,ads,2,C
KJD,643,chunk44,FA2,26915700-26917462,1762,ads,2,T
KJD,643,chunk44,FA2,26873840-26874344,504,cds,3,T
KJD,643,chunk44,FA2,26886120-26887140,1020,cds,3,T
KJD,643,chunk44,FA2,26870910-26871406,496,cds,3,T
KJD,643,chunk44,FA2,26900550-26901764,1214,cds,2,T
KJD,643,chunk44,FA2,26910210-26911156,946,cds,2,A
KJD,643,chunk44,FA2,26877200-26878650,1450,cds,3,T
KJD,643,chunk44,FA2,26879770-26883644,3874,cds,3,T
KJD,643,chunk44,FA2,26907710-26908784,1074,cds,2,A
KJD,643,chunk44,FA2,26892220-26892602,382,cds,3,T
KJD,643,chunk44,FA2,26893232-26893996,764,cds,2,T
KJD,643,chunk44,FA2,26872330-26873740,1410,cds,3,T
KJD,643,chunk44,FA2,26875950-26876216,266,cds,3,T
KJD,643,chunk44,FA2,26921510-26923100,1590,cds,2,A
KJD,643,chunk44,FA2,26878870-26879228,358,cds,3,T
KJD,643,chunk44,FA2,26890398-26891396,998,cds,3,T
KJD,643,chunk44,FA1,26909040-26909488,448,cds,2,C
KJD,643,chunk44,FA1,26924060-26924480,420,cds,2,C
KJD,643,chunk44,FA1,26906980-26907236,256,junk,2,C
KJD,643,chunk44,FA1,26910342-26912104,1762,cds,3,C
KJD,643,chunk44,FA1,26919900-26921346,1446,cds,2,C
KJD,643,chunk44,FA1,26914270-26914732,462,cds,2,C
KJD,643,chunk44,FA1,26925206-26927680,2474,cds,3,C
KJD,643,chunk44,FA1,26898750-26900570,1820,cds,2,C
KJD,643,chunk44,FA1,26913188-26914270,1082,cds,2,C
KJD,643,chunk44,MC1,26887412-26887690,278,cds,3,C
KJD,643,chunk44,MC1,26878470-26878916,446,cds,2,C
KJD,643,chunk44,MC1,26881460-26881820,360,cds,2,C
KJD,643,chunk44,MC1,26883150-26885460,2310,cds,3,C
KJD,643,chunk44,MC1,26876480-26876860,380,cds,2,C
KJD,643,chunk45,MA1,28273104-28274160,1056,cds,2,C
KJD,643,chunk45,FA1,28276692-28276894,202,cds,2,C
KJD,643,chunk45,FA1,28254346-28254820,474,cds,3,C
KJD,643,chunk45,FA1,28266544-28266744,200,junk,3,C
KJD,643,chunk45,FA1,28252772-28253486,714,cds,2,C
KJD,643,chunk45,MC1,28285532-28286632,1100,ads,3,A
KJD,643,chunk45,MC1,28260214-28262653,2439,ads,3,A
KJD,643,chunk45,MC1,28267248-28269370,2122,ads,3,A
KJD,643,chunk45,MC1,28251356-28252468,1112,ads,2,A
KJD,643,chunk45,MC1,28277000-28278836,1836,ads,3,A
KJD,643,chunk45,MC1,28302994-28303482,488,junk,3,C
KJD,643,chunk45,MC1,28255986-28259612,3626,ads,2,A
KJD,643,chunk45,MC1,28263355-28266988,3633,ads,3,A
KJD,643,chunk45,MC1,28270004-28276512,6508,ads,3,A
KJD,643,chunk46,MA1,28326040-28326796,756,ads,2,C
KJD,643,chunk46,MA1,28363160-28366680,3520,ads,3,A
KJD,643,chunk46,MA1,28349056-28352744,3688,ads,3,A
KJD,643,chunk46,MA1,28356308-28358208,1900,ads,3,A
KJD,643,chunk46,MA1,28359612-28361152,1540,ads,3,A
KJD,643,chunk46,MA1,28332840-28335486,2646,ads,3,C
KJD,643,chunk46,MA1,28368892-28370168,1276,ads,3,C
KJD,643,chunk46,FC1,28382438-28383468,1030,ads,3,A
KJD,643,chunk46,FC1,28380676-28381884,1208,ads,3,A
KJD,643,chunk46,FC1,28324068-28325900,1832,ads,3,C
KJD,643,chunk46,FC1,28373230-28373840,610,ads,2,A
KJD,643,chunk46,FA1,28365361-28365518,157,junk,3,A
