participant,group,clip,clip_length,rater_Label,confidence,background_noise,happy,angry,sad,sooth,love,exaggerated,clear,nat_inf_label,recorded_child,rating_duration,rater_labeln,nat_inf_labeln
SUB10,group_4,148195-148705,510,ads,0,-2,2,2,2,2,2,2,2,I,Melorin,15,1,0
SUB10,group_4,226347-228202,1855,cds,0,-2,2,1,1,2,3,2,2,I,Illia,29,0,0
SUB10,group_4,58914-61557,2643,cds,0,-2,3,0,0,4,3,3,2,I,Amirali,27,0,0
SUB10,group_4,30710-35150,4440,ads,0,-2,2,2,2,2,2,0,2,A,Diana,21,1,1
SUB10,group_4,13910-14970,1060,cds,0,-2,2,2,2,3,3,2,1,I,Melorin,43,0,0
SUB10,group_4,222300-223070,770,cds,0,-2,2,2,2,2,2,2,2,A,Mahan,15,0,1
SUB10,group_4,203110-206380,3270,cds,0,-2,2,1,1,1,2,1,2,A,Vihan,26,0,1
SUB10,group_4,155280-156160,880,cds,0,-2,2,1,1,1,1,2,2,A,Mahan,22,0,1
SUB10,group_4,186710-187400,690,cds,0,-2,2,2,2,2,2,2,1,I,Melorin,16,0,0
SUB10,group_4,94840-97100,2260,ads,0,-2,3,2,2,2,2,2,2,I,Melorin,23,1,0
SUB10,group_4,136422-137631,1209,cds,0,-2,3,1,2,4,4,3,2,I,Niki,40,0,0
SUB10,group_4,66385-67495,1110,ads,0,-2,1,0,3,2,2,2,2,A,Melorin,23,1,1
SUB10,group_4,16975-18735,1760,ads,0,-2,3,1,2,2,2,2,1,A,Illia,44,1,1
SUB10,group_4,208435-212505,4070,ads,0,-2,3,1,0,2,3,2,2,A,Diana,51,1,1
SUB10,group_4,146117-148563,2446,ads,0,-2,4,2,2,2,3,3,2,I,Niki,31,1,0
SUB10,group_4,98440-102780,4340,ads,0,-2,2,2,2,2,2,2,2,A,Danial,12,1,1
SUB10,group_4,85230-86280,1050,cds,0,-2,4,0,0,4,4,3,2,I,Mahan,16,0,0
SUB10,group_4,138914-139961,1047,cds,0,-2,4,1,1,3,3,4,2,I,Ali,50,0,0
SUB10,group_4,145170-150185,5015,cds,0,-2,4,0,0,4,4,4,2,I,Amirali,16,0,0
SUB10,group_4,149081-151362,2281,ads,0,-2,3,0,0,3,3,3,1,I,Niki,31,1,0
SUB10,group_4,257983-259083,1100,cds,0,-2,3,1,1,4,2,2,2,I,Ali,51,0,0
SUB10,group_4,90780-93100,2320,cds,0,-2,3,2,2,3,3,2,2,I,Niki,20,0,0
SUB10,group_4,28520-32130,3610,ads,0,-2,2,2,2,2,2,2,2,A,Vihan,16,1,1
SUB10,group_4,238831-241120,2289,cds,0,-2,3,1,1,3,3,3,2,I,Diana,16,0,0
SUB10,group_4,175550-179730,4180,ads,0,-2,3,1,1,2,2,1,2,A,Diana,17,1,1
SUB10,group_4,369866-371379,1513,cds,0,-2,3,1,1,3,3,1,1,I,Ali,28,0,0
SUB10,group_4,236401-238345,1944,cds,0,-2,3,1,1,4,4,3,2,I,Diana,33,0,0
SUB10,group_4,7707-12831,5124,cds,0,-2,4,1,1,4,4,3,2,I,Amirali,17,0,0
SUB10,group_4,280949-284143,3194,cds,0,-2,4,1,1,4,4,2,2,I,Danial,16,0,0
SUB10,group_4,98558-99530,972,cds,0,-2,2,2,2,2,2,2,2,I,Illia,27,0,0
SUB10,group_4,32890-34060,1170,cds,0,-2,3,1,1,4,4,4,2,I,Diana,18,0,0
SUB10,group_4,50465-52215,1750,cds,0,-2,4,0,0,4,4,4,2,I,Illia,12,0,0
SUB10,group_4,202880-204820,1940,cds,0,-2,2,2,2,2,2,2,1,A,Mahan,32,0,1
SUB10,group_4,69215-69795,580,cds,0,-2,3,1,1,4,4,4,2,I,Illia,30,0,0
SUB10,group_4,160750-164350,3600,ads,0,-2,4,0,0,2,3,2,2,A,Ali,16,1,1
SUB10,group_4,84500-86080,1580,cds,0,-2,2,0,0,4,4,3,2,I,Vihan,33,0,0
SUB10,group_4,106814-111878,5064,cds,0,-2,4,0,0,4,4,4,2,I,Amirali,21,0,0
SUB10,group_4,17800-19240,1440,cds,0,-2,3,1,0,3,3,2,2,I,Melorin,18,0,0
SUB10,group_4,84005-85025,1020,cds,0,-2,4,0,0,4,4,4,2,I,Mahan,13,0,0
SUB10,group_4,216530-217675,1145,cds,0,-2,3,0,0,4,4,3,2,I,Diana,28,0,0
SUB10,group_4,82760-85110,2350,cds,0,-2,3,1,2,3,3,2,2,I,Diana,24,0,0
SUB11,group_1,25990-27620,1630,cds,3,-2,4,0,0,4,4,4,1,I,Danial,15,0,0
SUB11,group_1,77270-79010,1740,ads,3,-2,2,2,2,1,1,1,3,A,Mahan,15,1,1
SUB11,group_1,223450-224420,970,ads,2,-2,3,2,2,2,2,1,2,A,Mahan,15,1,1
SUB11,group_1,188085-190675,2590,ads,2,-2,3,1,1,2,2,1,2,A,Vihan,19,1,1
SUB11,group_1,132989-134096,1107,cds,3,-2,3,0,0,3,4,4,2,I,Danial,21,0,0
SUB11,group_1,43510-45250,1740,cds,2,-2,3,1,1,3,3,3,2,I,Ali,11,0,0
SUB11,group_1,103937-104419,482,cds,3,-2,3,1,1,2,3,4,2,I,Illia,24,0,0
SUB11,group_1,179040-179910,870,cds,2,-2,3,1,1,3,3,1,2,A,Amirali,16,0,1
SUB11,group_1,159315-160988,1673,cds,3,-2,4,0,0,3,4,4,3,I,Illia,18,0,0
SUB11,group_1,37474-38928,1454,cds,2,-2,4,0,0,4,4,3,1,I,Danial,14,0,0
SUB11,group_1,177230-178160,930,ads,1,-2,3,1,1,3,3,1,2,A,Danial,7,1,1
SUB11,group_1,135294-137301,2007,cds,3,-2,4,0,0,3,4,4,3,I,Ali,30,0,0
SUB11,group_1,65646-66392,746,cds,2,-2,3,1,1,3,3,3,3,I,Danial,12,0,0
SUB11,group_1,121855-122855,1000,cds,1,-2,1,2,3,3,3,1,2,I,Vihan,5,0,0
SUB11,group_1,61860-62790,930,cds,3,-2,4,0,0,3,4,4,3,I,Niki,13,0,0
SUB11,group_1,220766-222446,1680,cds,2,-2,4,0,0,3,4,3,2,I,Ali,22,0,0
SUB11,group_1,82170-87250,5080,ads,2,-2,2,2,2,1,1,1,2,A,Amirali,13,1,1
SUB11,group_1,185850-187310,1460,cds,3,-2,4,0,0,4,4,4,2,I,Mahan,12,0,0
SUB11,group_1,226202-228609,2407,cds,2,-2,3,1,1,4,4,3,2,I,Danial,17,0,0
SUB11,group_1,53960-58250,4290,ads,3,-2,2,1,1,1,1,1,2,A,Niki,16,1,1
SUB11,group_1,224013-226313,2300,cds,1,-2,3,1,1,2,3,4,2,I,Diana,22,0,0
SUB11,group_1,50305-51595,1290,cds,2,-2,3,1,1,3,3,3,1,I,Vihan,15,0,0
SUB11,group_1,28905-30275,1370,cds,3,-2,3,1,1,3,3,3,3,I,Melorin,19,0,0
SUB11,group_1,239830-240600,770,ads,2,-2,3,0,0,3,3,2,2,A,Vihan,19,1,1
SUB11,group_1,5670-7990,2320,cds,2,-2,4,0,0,3,4,4,3,I,Niki,11,0,0
SUB11,group_1,54600-56227,1627,cds,2,-2,3,0,0,3,3,3,3,I,Ali,13,0,0
SUB11,group_1,175860-178910,3050,ads,2,-2,4,0,0,1,3,1,2,A,Ali,22,1,1
SUB11,group_1,274415-278095,3680,ads,3,-2,2,1,1,1,1,1,3,A,Mahan,16,1,1
SUB11,group_1,201085-201625,540,ads,1,-2,2,1,2,1,2,1,1,I,Vihan,21,1,0
SUB11,group_1,136775-139715,2940,ads,2,-2,3,1,1,1,3,1,2,A,Amirali,23,1,1
SUB11,group_1,92635-94325,1690,ads,0,-2,2,1,1,1,1,1,2,A,Melorin,10,1,1
SUB11,group_1,5690-7280,1590,ads,3,-2,2,1,1,1,1,1,3,A,Niki,13,1,1
SUB11,group_1,186345-187125,780,ads,2,-2,3,1,1,1,3,1,2,A,Ali,10,1,1
SUB11,group_1,121254-122488,1234,cds,0,-2,3,1,1,3,3,3,3,I,Danial,18,0,0
SUB11,group_1,174076-175029,953,cds,3,-2,4,0,0,4,4,4,2,I,Ali,12,0,0
SUB11,group_1,103730-106100,2370,cds,3,-2,3,1,1,3,3,3,1,I,Diana,38,0,0
SUB11,group_1,192660-194360,1700,cds,3,-2,4,0,0,4,4,3,2,I,Diana,13,0,0
SUB11,group_1,233053-235294,2241,cds,3,-2,4,0,0,4,4,3,0,I,Niki,23,0,0
SUB11,group_1,19375-21755,2380,cds,3,-2,4,0,0,4,4,3,2,I,Melorin,26,0,0
SUB11,group_1,261146-262139,993,cds,3,-2,4,0,0,4,4,3,1,I,Danial,14,0,0
SUB11,group_1,264052-264894,842,cds,3,-2,3,0,0,4,4,4,2,I,Niki,13,0,0
SUB11,group_1,278115-280225,2110,cds,2,-2,3,1,1,3,2,1,1,I,Vihan,14,0,0
SUB11,group_1,204065-208275,4210,ads,2,-2,4,1,1,1,3,3,1,A,Diana,25,1,1
SUB11,group_1,325170-326610,1440,cds,2,-2,3,1,1,2,3,3,3,I,Mahan,3,0,0
SUB11,group_1,58485-61465,2980,cds,3,-2,4,0,0,4,4,4,3,I,Niki,19,0,0
SUB11,group_1,122491-126906,4415,cds,2,-2,2,2,2,3,3,3,2,I,Diana,28,0,0
SUB11,group_1,81875-83445,1570,cds,1,-2,3,0,0,4,4,1,2,I,Niki,5,0,0
SUB11,group_1,165675-166945,1270,ads,2,-2,3,1,1,1,1,1,3,A,Illia,16,1,1
SUB11,group_1,44045-48225,4180,cds,2,-2,4,0,0,4,4,3,3,I,Niki,13,0,0
SUB11,group_1,196710-199670,2960,ads,3,-2,2,1,1,1,2,1,2,A,Ali,18,1,1
SUB11,group_1,33715-35105,1390,cds,2,-2,3,0,0,3,4,4,3,I,Danial,13,0,0
SUB11,group_1,160115-160895,780,ads,3,-2,3,1,1,1,1,1,3,A,Mahan,16,1,1
SUB11,group_1,76960-77780,820,ads,3,-2,2,2,2,1,1,1,2,A,Illia,14,1,1
SUB11,group_1,21410-23130,1720,cds,3,-2,4,0,0,4,4,4,2,I,Mahan,13,0,0
SUB11,group_1,145580-148290,2710,cds,2,-2,3,1,1,2,3,1,2,A,Ali,21,0,1
SUB11,group_1,270167-271301,1134,cds,2,-2,4,0,0,3,4,4,2,I,Ali,14,0,0
SUB11,group_1,173802-174993,1191,cds,3,-2,4,0,0,3,4,4,2,I,Illia,16,0,0
SUB11,group_1,208910-210444,1534,cds,2,-2,3,0,0,4,4,4,2,I,Niki,16,0,0
SUB11,group_1,240660-243800,3140,ads,3,-2,3,1,1,2,2,2,2,A,Vihan,17,1,1
SUB11,group_1,103575-104805,1230,cds,3,-2,3,2,1,2,3,3,1,I,Mahan,129,0,0
SUB11,group_1,116750-119340,2590,cds,3,-2,3,1,1,3,3,1,3,A,Ali,38,0,1
SUB11,group_1,138670-139950,1280,ads,1,-2,3,1,1,1,1,1,2,A,Vihan,21,1,1
SUB11,group_1,119390-120540,1150,ads,2,-2,3,1,1,2,2,2,2,A,Ali,32,1,1
SUB11,group_1,8540-9580,1040,cds,2,-2,3,0,0,3,3,4,1,I,Illia,14,0,0
SUB11,group_1,235574-238134,2560,cds,3,-2,3,0,0,4,4,2,1,I,Danial,20,0,0
SUB11,group_1,292900-295440,2540,ads,2,-2,3,1,1,1,1,1,3,I,Vihan,15,1,0
SUB11,group_1,247695-248195,500,ads,2,-2,3,1,1,1,1,1,1,I,Vihan,25,1,0
SUB11,group_1,45740-46890,1150,cds,2,-2,3,1,1,2,3,3,2,I,Mahan,22,0,0
SUB11,group_1,171525-172095,570,cds,1,-2,3,1,1,1,3,1,1,A,Vihan,26,0,1
SUB11,group_1,66409-68916,2507,cds,2,-2,3,1,1,3,3,3,2,I,Danial,8,0,0
SUB11,group_1,31910-33210,1300,cds,2,-2,3,1,1,4,3,1,3,I,Danial,19,0,0
SUB11,group_1,171860-172280,420,cds,1,-2,2,2,2,2,2,2,1,I,Vihan,18,0,0
SUB11,group_1,210572-211859,1287,cds,3,-2,3,0,0,4,4,3,1,I,Danial,15,0,0
SUB11,group_1,28250-29430,1180,cds,1,-2,3,1,1,3,3,1,3,A,Niki,16,0,1
SUB11,group_1,250030-252450,2420,ads,2,-2,1,3,2,1,1,1,2,A,Mahan,17,1,1
SUB11,group_1,149185-149645,460,ads,2,-2,3,1,1,1,1,1,2,A,Vihan,18,1,1
SUB11,group_1,197250-197840,590,ads,3,-2,2,1,1,1,2,1,2,A,Mahan,24,1,1
SUB11,group_1,14115-15715,1600,cds,2,-2,4,1,1,3,4,3,2,I,Niki,18,0,0
SUB11,group_1,40395-43145,2750,cds,2,-2,2,1,1,3,3,1,2,A,Diana,15,0,1
SUB11,group_1,212430-213520,1090,ads,1,-2,2,2,2,3,2,1,1,A,Mahan,31,1,1
SUB11,group_1,142850-144390,1540,cds,2,-2,3,0,0,3,4,3,2,I,Mahan,18,0,0
SUB11,group_1,134112-135257,1145,cds,3,-2,4,1,1,3,3,4,2,I,Illia,23,0,0
SUB11,group_1,229767-231124,1357,cds,2,-2,3,1,1,4,3,1,2,I,Amirali,24,0,0
SUB11,group_1,46655-49535,2880,ads,2,-2,2,1,1,1,2,1,2,A,Diana,18,1,1
SUB11,group_1,115770-121480,5710,cds,2,-2,3,1,1,3,3,1,2,A,Danial,41,0,1
SUB11,group_1,121785-122520,735,cds,3,-2,3,1,1,3,4,4,3,I,Melorin,18,0,0
SUB11,group_1,23475-25835,2360,cds,2,-2,3,1,1,1,3,3,1,I,Mahan,21,0,0
SUB11,group_1,98930-100200,1270,cds,3,-2,4,0,0,4,4,4,2,I,Niki,15,0,0
SUB11,group_1,215830-217070,1240,cds,3,-2,4,0,0,4,4,4,3,I,Mahan,15,0,0
SUB11,group_1,137020-138200,1180,cds,1,-2,2,2,3,2,3,1,2,I,Vihan,36,0,0
SUB11,group_1,87850-88340,490,ads,2,-2,2,2,2,2,2,1,2,A,Ali,15,1,1
SUB11,group_1,61555-62175,620,ads,3,-2,2,2,2,1,1,1,3,A,Niki,15,1,1
SUB11,group_1,140815-142775,1960,ads,2,-2,3,1,1,1,1,1,2,A,Melorin,21,1,1
SUB11,group_1,20450-21380,930,cds,1,-2,3,1,1,4,4,3,2,I,Mahan,21,0,0
SUB11,group_1,245803-246911,1108,ads,2,-2,2,1,1,1,2,1,2,I,Niki,17,1,0
SUB11,group_1,184220-185630,1410,cds,3,-2,3,0,0,4,4,3,2,I,Mahan,19,0,0
SUB11,group_1,224285-227168,2883,cds,3,-2,3,0,0,4,4,4,1,I,Niki,79,0,0
SUB11,group_1,184137-185300,1163,cds,3,-2,3,2,2,2,3,2,1,I,Niki,20,0,0
SUB11,group_1,153043-156737,3694,cds,3,-2,4,0,0,4,4,4,1,I,Danial,32,0,0
SUB11,group_1,90370-90770,400,ads,1,-2,3,1,1,1,3,1,1,I,Vihan,21,1,0
SUB11,group_1,388529-391362,2833,ads,2,-2,3,1,1,2,3,1,3,I,Ali,14,1,0
SUB11,group_1,46390-47190,800,cds,1,-2,3,1,1,3,3,3,2,I,Ali,15,0,0
SUB11,group_1,109220-110600,1380,ads,3,-2,3,1,1,2,2,3,2,A,Melorin,33,1,1
SUB11,group_1,43642-45521,1879,cds,2,-2,3,0,0,4,4,3,2,I,Amirali,10,0,0
SUB11,group_1,165820-166320,500,cds,1,-2,3,1,1,3,3,1,1,I,Vihan,27,0,0
SUB11,group_1,148715-149470,755,cds,2,-2,3,1,1,3,3,3,2,I,Mahan,28,0,0
SUB11,group_1,194659-195973,1314,cds,3,-2,4,0,0,4,4,4,2,I,Amirali,22,0,0
SUB11,group_1,45685-47835,2150,ads,3,-2,2,1,1,2,2,1,2,A,Illia,18,1,1
SUB11,group_1,225290-226790,1500,cds,2,-2,3,1,1,3,3,4,2,I,Mahan,21,0,0
SUB11,group_1,6590-9430,2840,ads,3,-2,2,2,1,1,1,1,3,A,Amirali,15,1,1
SUB11,group_1,157990-160310,2320,cds,2,-2,3,0,0,4,4,4,2,I,Mahan,17,0,0
SUB11,group_1,180115-181985,1870,cds,3,-2,4,0,0,4,4,1,1,I,Melorin,31,0,0
SUB11,group_1,126095-126795,700,cds,2,-2,3,1,1,3,3,4,2,I,Danial,18,0,0
SUB11,group_1,26060-27780,1720,cds,3,-2,4,0,0,4,4,4,2,I,Illia,11,0,0
SUB11,group_1,89135-90765,1630,ads,3,-2,2,1,1,1,1,1,2,A,Danial,14,1,1
SUB11,group_1,289222-290358,1136,cds,2,-2,4,0,0,4,4,4,3,I,Illia,17,0,0
SUB11,group_1,213065-213535,470,cds,2,-2,3,0,0,3,3,3,2,I,Vihan,22,0,0
SUB11,group_1,21020-21810,790,cds,2,-2,3,0,0,3,3,2,2,I,Vihan,20,0,0
SUB11,group_1,15075-17635,2560,cds,2,-2,3,0,0,4,4,3,2,I,Melorin,16,0,0
SUB11,group_1,248210-249900,1690,ads,2,-2,3,1,1,1,1,1,2,I,Vihan,15,1,0
SUB11,group_1,262787-265780,2993,cds,3,-2,3,0,0,4,4,3,2,I,Ali,15,0,0
SUB11,group_1,217270-220240,2970,ads,2,-2,4,0,0,1,2,1,2,A,Ali,23,1,1
SUB11,group_1,7780-8980,1200,cds,1,-2,2,1,1,3,3,2,1,I,Diana,19,0,0
SUB11,group_1,75590-78660,3070,cds,0,-2,3,0,0,4,4,3,2,I,Niki,10,0,0
SUB11,group_1,262212-262799,587,cds,3,-2,4,0,0,4,4,3,1,I,Danial,15,0,0
SUB11,group_1,93145-94105,960,cds,1,-2,3,1,1,3,3,3,1,A,Niki,16,0,1
SUB11,group_1,239715-242965,3250,cds,3,-2,4,0,0,3,4,4,1,I,Mahan,30,0,0
SUB11,group_1,203815-206795,2980,ads,2,-2,2,1,1,1,1,1,2,A,Danial,15,1,1
SUB11,group_1,91520-92380,860,cds,1,-2,2,1,1,3,3,1,1,A,Vihan,18,0,1
SUB11,group_1,192362-193875,1513,cds,3,-2,4,0,0,4,4,3,2,I,Danial,18,0,0
SUB11,group_1,72215-73605,1390,ads,0,-2,3,1,1,1,1,3,2,A,Mahan,15,1,1
SUB11,group_1,155675-157825,2150,cds,2,-2,3,1,1,3,3,2,1,I,Vihan,22,0,0
SUB11,group_1,67845-69995,2150,ads,2,-2,2,2,2,1,1,1,3,A,Mahan,12,1,1
SUB11,group_1,158151-159728,1577,cds,2,-2,3,0,0,3,4,4,2,I,Diana,16,0,0
SUB11,group_1,256465-262105,5640,ads,3,-2,1,3,1,1,1,1,2,A,Mahan,25,1,1
SUB11,group_1,103908-107344,3436,ads,2,-2,2,1,1,1,1,2,2,A,Niki,46,1,1
SUB11,group_1,349201-349581,380,cds,2,-2,3,0,0,3,3,3,3,I,Ali,15,0,0
SUB11,group_1,119500-121970,2470,ads,2,-2,2,2,2,2,2,1,2,A,Illia,36,1,1
SUB11,group_1,15995-18815,2820,cds,3,-2,4,0,0,4,4,4,3,I,Danial,15,0,0
SUB11,group_1,175975-176875,900,ads,2,-2,3,1,1,1,2,1,2,A,Danial,16,1,1
SUB11,group_1,276576-278030,1454,cds,3,-2,4,0,0,3,4,4,2,I,Illia,12,0,0
SUB11,group_1,148205-149315,1110,cds,2,-2,3,0,0,2,4,3,1,I,Vihan,22,0,0
SUB11,group_1,181339-182316,977,cds,3,-2,4,0,0,4,4,4,2,I,Diana,17,0,0
SUB11,group_1,7300-8360,1060,cds,2,-2,4,1,1,3,4,4,2,I,Illia,18,0,0
SUB11,group_1,25880-26900,1020,cds,2,-2,3,0,0,4,4,3,2,I,Mahan,13,0,0
SUB11,group_1,77310-78980,1670,cds,2,-2,3,1,1,3,3,3,3,I,Mahan,12,0,0
SUB11,group_1,220776-222767,1991,cds,3,-2,4,0,0,4,4,4,2,I,Illia,12,0,0
SUB11,group_1,114368-118078,3710,cds,0,-2,3,1,1,3,3,2,3,A,Amirali,21,0,1
SUB11,group_1,17340-18330,990,cds,3,-2,4,0,0,3,4,4,1,I,Illia,18,0,0
SUB11,group_1,63905-64975,1070,cds,3,-2,3,0,0,4,4,4,3,I,Diana,14,0,0
SUB12,group_3,124795-125415,620,cds,3,-2,3,2,2,3,3,3,2,I,Mahan,30,0,0
SUB12,group_3,163200-165100,1900,cds,0,-2,4,2,2,4,4,1,2,I,Danial,15,0,0
SUB12,group_3,250903-252516,1613,cds,0,-2,4,1,1,1,3,3,2,I,Ali,11,0,0
SUB12,group_3,59060-60850,1790,cds,1,-2,3,1,1,3,3,3,2,I,Vihan,18,0,0
SUB12,group_3,143383-144433,1050,ads,2,-2,1,3,2,2,2,2,1,A,Illia,24,1,1
SUB12,group_3,208170-209380,1210,cds,3,-2,3,2,2,2,3,4,2,I,Mahan,20,0,0
SUB12,group_3,28120-30440,2320,ads,3,-2,2,1,1,1,2,2,2,A,Mahan,15,1,1
SUB12,group_3,247294-248936,1642,cds,2,-2,4,1,1,4,4,3,2,I,Niki,13,0,0
SUB12,group_3,96925-97975,1050,ads,1,-2,1,3,0,0,0,0,2,A,Ali,12,1,1
SUB12,group_3,140967-141767,800,cds,2,-2,3,2,2,2,4,3,2,I,Ali,31,0,0
SUB12,group_3,133955-137405,3450,cds,2,-2,1,3,1,1,2,1,2,A,Mahan,36,0,1
SUB12,group_3,4140-5820,1680,ads,2,-2,1,1,1,1,0,1,2,A,Ali,15,1,1
SUB12,group_3,128485-128855,370,cds,2,-2,1,2,3,4,3,2,1,A,Illia,36,0,1
SUB12,group_3,65541-68834,3293,cds,2,-2,4,1,1,4,4,4,2,I,Amirali,12,0,0
SUB12,group_3,115135-121162,6027,ads,3,-2,2,3,2,2,2,2,1,A,Niki,23,1,1
SUB12,group_3,95686-97292,1606,cds,2,-2,1,1,3,4,3,2,2,I,Danial,21,0,0
SUB12,group_3,176002-177594,1592,cds,3,-2,4,0,0,4,4,2,2,I,Diana,20,0,0
SUB12,group_3,210515-212355,1840,cds,3,-2,3,2,2,2,3,4,2,I,Mahan,14,0,0
SUB12,group_3,279079-280313,1234,cds,3,-2,2,2,2,3,3,3,2,I,Niki,10,0,0
SUB12,group_3,190545-191995,1450,ads,3,-2,1,2,2,2,2,2,2,I,Vihan,18,1,0
SUB12,group_3,169426-170153,727,cds,3,-2,4,2,2,2,4,4,2,I,Illia,14,0,0
SUB12,group_3,219755-221055,1300,cds,2,-2,3,2,2,3,3,3,2,I,Diana,13,0,0
SUB12,group_3,61205-62005,800,ads,2,-2,3,0,0,0,2,0,2,A,Mahan,14,1,1
SUB12,group_3,137045-139055,2010,ads,1,-2,3,2,2,2,4,2,1,A,Ali,26,1,1
SUB12,group_3,230625-231445,820,cds,3,-2,3,2,2,4,4,4,2,I,Mahan,20,0,0
SUB12,group_3,197015-198085,1070,ads,1,-2,1,1,1,1,1,1,2,I,Melorin,17,1,0
SUB12,group_3,265405-266245,840,ads,2,-2,1,2,2,2,2,2,2,A,Mahan,14,1,1
SUB12,group_3,197875-199275,1400,ads,3,-2,2,1,1,2,2,2,2,A,Vihan,29,1,1
SUB12,group_3,98065-99005,940,ads,3,-2,1,3,2,2,2,2,2,A,Ali,12,1,1
SUB12,group_3,299792-301166,1374,ads,2,-2,2,1,1,1,3,0,2,I,Ali,16,1,0
SUB12,group_3,217486-218426,940,ads,2,-2,1,2,3,2,2,2,2,I,Danial,17,1,0
SUB12,group_3,238294-241131,2837,cds,2,-2,3,2,2,2,3,3,2,I,Danial,17,0,0
SUB12,group_3,23430-23810,380,cds,2,-2,3,2,2,2,3,3,2,A,Illia,19,0,1
SUB12,group_3,280290-282200,1910,ads,3,-2,3,1,1,1,3,2,2,A,Mahan,16,1,1
SUB12,group_3,122110-123640,1530,cds,2,-2,3,0,0,2,3,3,2,A,Ali,59,0,1
SUB12,group_3,170145-171975,1830,cds,2,-2,2,2,2,3,3,2,2,I,Melorin,25,0,0
SUB12,group_3,121170-123189,2019,cds,1,-2,2,2,2,2,3,2,1,A,Niki,26,0,1
SUB12,group_3,92562-93782,1220,ads,2,-2,4,0,0,0,3,0,2,I,Ali,14,1,0
SUB12,group_3,62950-65190,2240,cds,3,-2,3,0,0,4,4,4,2,I,Niki,17,0,0
SUB12,group_3,178214-179187,973,cds,2,-2,4,0,0,2,4,3,2,I,Illia,15,0,0
SUB12,group_3,220890-222260,1370,ads,2,-2,1,1,1,2,2,2,2,A,Mahan,18,1,1
SUB12,group_3,90770-92220,1450,ads,1,-2,1,2,3,2,2,2,2,A,Diana,15,1,1
SUB12,group_3,198249-200664,2415,cds,3,-2,4,1,1,3,3,3,2,I,Diana,15,0,0
SUB12,group_3,172418-174418,2000,cds,2,-2,3,0,0,4,3,3,2,I,Niki,18,0,0
SUB12,group_3,157684-159029,1345,cds,2,-2,3,2,2,4,4,4,2,I,Illia,15,0,0
SUB12,group_3,12435-13685,1250,cds,3,-2,4,2,2,2,4,4,3,I,Illia,19,0,0
SUB12,group_3,26965-29205,2240,cds,2,-2,1,1,1,2,3,2,2,I,Mahan,21,0,0
SUB12,group_3,39255-39645,390,ads,2,-2,3,1,1,1,3,2,2,A,Melorin,22,1,1
SUB12,group_3,147411-148381,970,cds,2,-2,1,3,2,2,2,2,2,A,Amirali,25,0,1
SUB12,group_3,121560-123969,2409,cds,2,-2,2,2,2,3,3,3,3,I,Niki,17,0,0
SUB12,group_3,137625-138805,1180,ads,1,-2,2,2,2,2,2,2,2,A,Mahan,18,1,1
SUB12,group_3,21290-23140,1850,ads,2,-2,4,0,0,0,3,4,2,I,Ali,23,1,0
SUB12,group_3,180924-181571,647,cds,2,-2,3,0,0,3,3,0,3,I,Danial,22,0,0
SUB12,group_3,67865-69015,1150,cds,3,-2,4,0,0,4,4,4,2,I,Illia,9,0,0
SUB12,group_3,68260-70780,2520,ads,2,-2,2,0,0,0,0,0,2,A,Diana,11,1,1
SUB12,group_3,76470-77540,1070,cds,2,-2,3,0,0,3,3,4,2,I,Diana,14,0,0
SUB12,group_3,56285-56835,550,cds,2,-2,3,1,1,3,3,3,2,I,Vihan,12,0,0
SUB12,group_3,191480-192962,1482,cds,1,-2,2,0,0,2,3,3,2,I,Niki,24,0,0
SUB12,group_3,42154-42687,533,cds,1,-2,4,1,1,3,3,3,2,I,Ali,14,0,0
SUB12,group_3,67505-69105,1600,ads,3,-2,2,0,0,0,0,0,2,A,Melorin,19,1,1
SUB12,group_3,159950-162590,2640,cds,2,-2,1,2,2,2,2,3,2,A,Vihan,15,0,1
SUB12,group_3,38550-39197,647,ads,2,-2,3,1,1,2,3,2,2,I,Ali,19,1,0
SUB12,group_3,200780-202680,1900,ads,2,-2,3,1,1,2,2,2,2,A,Ali,25,1,1
SUB12,group_3,6720-12220,5500,ads,2,-2,1,2,0,0,2,2,2,A,Mahan,19,1,1
SUB12,group_3,140993-142593,1600,cds,3,-2,3,1,1,4,4,4,2,I,Niki,27,0,0
SUB12,group_3,62479-64246,1767,cds,3,-2,4,2,2,3,3,3,2,I,Danial,11,0,0
SUB12,group_3,298206-299773,1567,ads,2,-2,2,2,1,1,2,0,2,I,Danial,32,1,0
SUB12,group_3,126695-127665,970,ads,2,-2,1,2,2,2,2,2,2,A,Melorin,28,1,1
SUB12,group_3,254346-256239,1893,ads,2,-2,3,2,2,2,3,3,2,I,Amirali,24,1,0
SUB12,group_3,168438-172328,3890,cds,2,-2,3,2,2,3,3,2,2,A,Amirali,28,0,1
SUB12,group_3,273805-274815,1010,cds,2,-2,3,1,1,1,3,3,2,I,Mahan,17,0,0
SUB12,group_3,62240-67520,5280,ads,2,-2,2,0,0,0,0,0,2,A,Mahan,15,1,1
SUB12,group_3,15770-17810,2040,cds,2,-2,3,2,2,4,4,3,2,I,Niki,15,0,0
SUB12,group_3,293484-293866,382,cds,2,-2,4,1,1,3,3,3,2,I,Illia,16,0,0
SUB12,group_3,75522-77569,2047,cds,2,-2,4,0,0,3,3,3,2,I,Danial,29,0,0
