Date coded,Coder,Recording,Chunk,Block,Part,Length (ms),cds_ads,confidence_level,Original Label,Duration,Comments
12:29:04 31Jan2020,TSMD31,0643,chunk44,FA2,26892220-26892602,0.382,cds,3,T,5,None
12:28:57 31Jan2020,TSMD31,0643,chunk44,FA2,26875950-26876216,0.266,cds,4,T,4,None
12:28:51 31Jan2020,TSMD31,0643,chunk44,FA1,26914270-26914732,0.462,ads,2,C,3,None
12:29:15 31Jan2020,TSMD31,0643,chunk45,FA1,28254346-28254820,0.474,ads,2,C,8,None
12:29:21 31Jan2020,TSMD31,0643,chunk46,FA1,28333736-28334228,0.492,ads,3,A,4,None
12:29:50 31Jan2020,TSMD31,0643,chunk47,FA1,28439326-28440578,1.252,ads,3,A,4,None
12:29:34 31Jan2020,TSMD31,0643,chunk47,FA1,28399200-28400742,1.542,cds,2,C,4,None
12:29:44 31Jan2020,TSMD31,0643,chunk47,FA1,28428962-28431014,2.052,cds,2,A,4,None
12:29:39 31Jan2020,TSMD31,0643,chunk47,FA1,28396592-28398016,1.424,cds,2,C,4,None
12:27:26 31Jan2020,TSMD31,0643,chunk40,FA2,26567156-26567672,0.516,cds,2,C,4,None
12:27:45 31Jan2020,TSMD31,0643,chunk40,FA2,26592052-26592956,0.904,cds,2,C,10,None
12:28:03 31Jan2020,TSMD31,0643,chunk40,FA2,26605792-26606719,0.927,cds,1,C,4,None
12:27:50 31Jan2020,TSMD31,0643,chunk40,FA2,26594990-26596112,1.122,ads,1,C,4,None
12:27:34 31Jan2020,TSMD31,0643,chunk40,FA2,26574169-26574780,0.611,cds,2,C,7,None
12:27:58 31Jan2020,TSMD31,0643,chunk40,FA2,26597940-26598376,0.436,ads,1,C,7,None
12:28:09 31Jan2020,TSMD31,0643,chunk41,FA2,26653844-26655408,1.564,cds,2,C,4,None
12:28:19 31Jan2020,TSMD31,0643,chunk42,FA2,26688700-26690145,1.445,cds,2,C,4,None
12:28:23 31Jan2020,TSMD31,0643,chunk42,FA2,26705730-26706392,0.662,ads,3,C,3,None
12:28:46 31Jan2020,TSMD31,0643,chunk43,FA2,26776314-26776764,0.45,cds,3,T,4,None
12:28:34 31Jan2020,TSMD31,0643,chunk43,FA2,26765672-26766716,1.044,cds,2,C,7,None
12:28:41 31Jan2020,TSMD31,0643,chunk43,FA2,26774544-26775095,0.551,cds,4,T,6,None
12:22:12 31Jan2020,TSMD31,2625,chunk28,FA1,16704842-16705456,0.614,cds,2,T,11,None
12:21:38 31Jan2020,TSMD31,2625,chunk17,FA1,12359701-12360702,1.001,ads,3,C,5,None
12:20:50 31Jan2020,TSMD31,2625,chunk15,FA1,10009239-10010020,0.781,ads,3,T,5,None
12:21:20 31Jan2020,TSMD31,2625,chunk15,FA1,9977706-9978000,0.294,cds,3,T,3,None
12:21:00 31Jan2020,TSMD31,2625,chunk15,FA1,10016585-10017025,0.44,cds,2,T,7,None
12:21:06 31Jan2020,TSMD31,2625,chunk15,FA1,10033418-10034212,0.794,cds,2,T,4,None
12:20:43 31Jan2020,TSMD31,2625,chunk15,FA1,10006988-10007435,0.447,cds,1,T,8,None
12:21:26 31Jan2020,TSMD31,2625,chunk15,FA1,9996590-9997840,1.25,ads,3,T,5,None
12:22:20 31Jan2020,TSMD31,2625,chunk34,FA1,27374608-27374951,0.343,cds,4,C,3,None
12:21:48 31Jan2020,TSMD31,2625,chunk18,FA1,12394154-12394895,0.741,ads,2,C,7,None
12:21:58 31Jan2020,TSMD31,2625,chunk27,FA1,16659273-16660534,1.261,ads,3,T,4,None
12:20:24 31Jan2020,TSMD31,2625,chunk2,FA1,2732315-2733314,0.999,cds,2,T,24,None
15:10:13 30Jan2020,TSMD30,6216,chunk12,FA1,6393264-6394664,1.4,cds,2,T,5,None
15:10:20 30Jan2020,TSMD30,6216,chunk12,FA1,6441319-6443908,2.589,cds,4,T,5,None
15:10:05 30Jan2020,TSMD30,6216,chunk12,FA1,6383249-6383509,0.26,ads,4,T,6,None
15:12:52 30Jan2020,TSMD30,6216,chunk28,FA1,17832815-17833135,0.32,cds,0,T,3,None
15:12:57 30Jan2020,TSMD30,6216,chunk28,FA1,17847385-17848000,0.615,ads,1,T,5,None
15:13:12 30Jan2020,TSMD30,6216,chunk39,FA1,24007921-24008439,0.518,ads,1,T,11,None
15:11:39 30Jan2020,TSMD30,6216,chunk15,FA1,6611372-6612953,1.581,ads,2,A,5,None
15:11:24 30Jan2020,TSMD30,6216,chunk14,FA1,6531076-6532705,1.629,ads,3,T,6,None
15:11:15 30Jan2020,TSMD30,6216,chunk14,FA1,6527624-6528366,0.742,ads,2,T,18,None
15:11:30 30Jan2020,TSMD30,6216,chunk14,FA4,6554480-6554900,0.42,cds,0,A,3,None
15:11:59 30Jan2020,TSMD30,6216,chunk22,FA1,8899420-8900240,0.82,cds,1,T,5,None
15:12:06 30Jan2020,TSMD30,6216,chunk22,FA1,8925155-8925855,0.7,cds,3,T,5,None
15:12:15 30Jan2020,TSMD30,6216,chunk23,FA1,13959689-13960788,1.099,cds,4,A,5,None
15:11:48 30Jan2020,TSMD30,6216,chunk19,FA1,7598640-7599983,1.343,ads,4,T,5,None
15:12:33 30Jan2020,TSMD30,6216,chunk26,FA1,14203533-14205168,1.635,cds,4,A,5,None
15:12:44 30Jan2020,TSMD30,6216,chunk27,FA1,16611490-16612680,1.19,ads,2,T,6,None
15:12:25 30Jan2020,TSMD30,6216,chunk25,FA1,14149402-14152358,2.956,cds,4,A,5,None
15:09:55 30Jan2020,TSMD30,6216,chunk8,FA1,3515940-3516796,0.856,ads,2,T,6,None
15:09:28 30Jan2020,TSMD30,6216,chunk6,FA1,3379906-3381336,1.43,cds,3,T,10,None
15:09:37 30Jan2020,TSMD30,6216,chunk6,FA1,3416695-3417536,0.841,cds,1,T,7,None
15:09:45 30Jan2020,TSMD30,6216,chunk6,FA1,3418508-3419292,0.784,ads,2,T,5,None
15:13:36 30Jan2020,TSMD30,6216,chunk44,FA1,27346765-27347395,0.63,ads,2,T,5,None
15:08:47 30Jan2020,TSMD30,6216,chunk2,FA1,1571982-1572568,0.586,cds,4,T,9,None
15:08:58 30Jan2020,TSMD30,6216,chunk2,FA1,1593641-1594978,1.337,cds,2,T,8,None
15:13:48 30Jan2020,TSMD30,6216,chunk46,FA1,29105449-29105838,0.389,cds,2,A,8,None
15:13:19 30Jan2020,TSMD30,6216,chunk40,FA3,24044935-24045985,1.05,cds,4,T,4,None
15:13:28 30Jan2020,TSMD30,6216,chunk40,FA4,24079694-24080525,0.831,cds,2,A,6,None
15:08:29 30Jan2020,TSMD30,6216,chunk1,FA1,921780-923340,1.56,cds,2,T,8,None
15:08:19 30Jan2020,TSMD30,6216,chunk1,FA1,903695-906725,3.03,ads,1,T,15,None
15:08:01 30Jan2020,TSMD30,6216,chunk1,FA1,896410-897570,1.16,cds,1,T,35,None
15:09:12 30Jan2020,TSMD30,6216,chunk5,FA1,1856421-1857458,1.037,cds,1,T,10,None
15:16:57 30Jan2020,TSMD30,7326,chunk28,FA1,18525254-18527720,2.466,cds,4,T,5,None
15:17:02 30Jan2020,TSMD30,7326,chunk28,FA1,18534227-18534876,0.649,cds,4,T,4,None
15:17:10 30Jan2020,TSMD30,7326,chunk29,FA1,18576890-18577683,0.793,ads,1,T,4,None
15:17:21 30Jan2020,TSMD30,7326,chunk29,FA1,18601468-18602461,0.993,cds,0,C,3,None
15:17:25 30Jan2020,TSMD30,7326,chunk29,FA1,18603256-18604790,1.534,cds,0,C,3,None
15:17:17 30Jan2020,TSMD30,7326,chunk29,FA1,18578870-18580584,1.714,ads,1,T,6,None
15:14:56 30Jan2020,TSMD30,7326,chunk23,FA1,14995127-14996124,0.997,cds,2,T,5,None
15:16:22 30Jan2020,TSMD30,7326,chunk26,FA1,18405145-18405655,0.51,cds,0,T,3,None
15:16:08 30Jan2020,TSMD30,7326,chunk26,FA1,18395713-18397176,1.463,cds,1,T,3,None
15:16:41 30Jan2020,TSMD30,7326,chunk26,FA1,18423398-18423828,0.43,cds,2,T,4,None
15:16:26 30Jan2020,TSMD30,7326,chunk26,FA1,18409602-18410719,1.117,cds,0,T,3,None
15:16:36 30Jan2020,TSMD30,7326,chunk26,FA1,18422117-18422730,0.613,cds,0,T,5,None
15:16:30 30Jan2020,TSMD30,7326,chunk26,FA1,18412204-18413393,1.189,cds,0,T,3,None
15:16:18 30Jan2020,TSMD30,7326,chunk26,FA1,18402613-18403959,1.346,ads,2,T,4,None
15:16:04 30Jan2020,TSMD30,7326,chunk26,FA1,18388405-18388981,0.576,cds,0,T,3,None
15:16:13 30Jan2020,TSMD30,7326,chunk26,FA1,18399092-18399692,0.6,ads,0,T,3,None
15:16:48 30Jan2020,TSMD30,7326,chunk26,FA1,18424348-18425015,0.667,ads,3,T,6,None
15:15:16 30Jan2020,TSMD30,7326,chunk24,FA1,15076500-15078229,1.729,cds,2,T,6,None
15:15:09 30Jan2020,TSMD30,7326,chunk24,FA1,15047442-15048349,0.907,ads,2,T,8,None
15:15:39 30Jan2020,TSMD30,7326,chunk24,FA1,15089434-15090934,1.5,ads,2,T,7,None
15:15:21 30Jan2020,TSMD30,7326,chunk24,FA1,15079106-15079778,0.672,ads,1,T,4,None
15:15:26 30Jan2020,TSMD30,7326,chunk24,FA1,15085418-15086016,0.598,ads,0,T,4,None
15:15:32 30Jan2020,TSMD30,7326,chunk24,FA1,15088057-15088786,0.729,cds,1,T,4,None
15:15:53 30Jan2020,TSMD30,7326,chunk25,FA1,15114549-15114909,0.36,cds,0,T,9,None
15:15:57 30Jan2020,TSMD30,7326,chunk25,FA1,15122295-15122754,0.459,cds,0,T,3,None
15:14:44 30Jan2020,TSMD30,7326,chunk9,FA1,6935357-6936418,1.061,cds,4,T,4,None
15:14:38 30Jan2020,TSMD30,7326,chunk9,FA1,6927496-6928764,1.268,cds,2,T,5,None
15:14:49 30Jan2020,TSMD30,7326,chunk9,FA1,6940080-6941386,1.306,cds,2,T,4,None
15:14:29 30Jan2020,TSMD30,7326,chunk8,FA2,6566153-6566884,0.731,cds,2,A,7,None
15:14:20 30Jan2020,TSMD30,7326,chunk8,FA1,6565776-6566730,0.954,cds,3,T,4,None
15:17:48 30Jan2020,TSMD30,7326,chunk34,FA1,27400012-27400851,0.839,cds,2,T,4,None
15:17:43 30Jan2020,TSMD30,7326,chunk34,FA1,27398758-27399208,0.45,cds,0,T,4,None
15:18:02 30Jan2020,TSMD30,7326,chunk44,FA1,28471290-28472340,1.05,cds,2,T,5,None
15:14:04 30Jan2020,TSMD30,7326,chunk2,FA2,3901270-3902450,1.18,ads,4,A,7,None
15:17:36 30Jan2020,TSMD30,7326,chunk32,FA1,27157897-27158433,0.536,ads,2,T,6,None
15:14:13 30Jan2020,TSMD30,7326,chunk6,FA1,4402455-4403095,0.64,cds,1,T,6,None
15:17:54 30Jan2020,TSMD30,7326,chunk42,FA1,28064949-28065690,0.741,ads,2,T,3,None
15:18:15 30Jan2020,TSMD30,8179,chunk7,FA1,2410119-2410990,0.871,cds,4,A,4,None
15:18:40 30Jan2020,TSMD30,8179,chunk21,FA2,16292865-16295496,2.631,cds,4,A,6,None
15:18:49 30Jan2020,TSMD30,8179,chunk21,FA3,16296446-16297291,0.845,ads,1,A,7,None
15:19:02 30Jan2020,TSMD30,8179,chunk48,FA1,30255737-30256840,1.103,ads,2,C,10,None
15:18:27 30Jan2020,TSMD30,8179,chunk16,FA2,13865540-13865908,0.368,cds,2,A,9,None
13:19:36 03Feb2020,TSMD34,7220,chunk28,FA3,10140781-10142982,2.201,ads,4,A,6,None
13:20:34 03Feb2020,TSMD34,7220,chunk38,FA1,15710148-15711393,1.245,cds,4,C,5,None
13:19:14 03Feb2020,TSMD34,7220,chunk23,FA2,6314238-6315155,0.917,cds,4,A,4,None
13:20:26 03Feb2020,TSMD34,7220,chunk37,FA1,15668705-15669471,0.766,cds,2,A,7,None
13:19:49 03Feb2020,TSMD34,7220,chunk31,FA3,10331446-10332114,0.668,cds,2,A,4,None
13:20:04 03Feb2020,TSMD34,7220,chunk31,FA3,10333771-10334051,0.28,ads,2,A,14,None
13:19:43 03Feb2020,TSMD34,7220,chunk30,FA2,10259792-10260960,1.168,ads,4,A,4,None
13:19:23 03Feb2020,TSMD34,7220,chunk24,FA1,6382150-6384698,2.548,ads,4,A,5,None
13:20:52 03Feb2020,TSMD34,7220,chunk41,FA2,16862720-16863544,0.824,ads,4,A,7,None
13:20:17 03Feb2020,TSMD34,7220,chunk33,FA1,15234570-15235390,0.82,ads,4,T,5,None
13:20:11 03Feb2020,TSMD34,7220,chunk33,FA1,15227970-15228840,0.87,ads,4,T,4,None
13:21:05 03Feb2020,TSMD34,7220,chunk45,FA1,22553842-22554290,0.448,cds,4,A,3,None
13:21:00 03Feb2020,TSMD34,7220,chunk45,FA1,22509634-22510507,0.873,cds,3,A,5,None
13:20:43 03Feb2020,TSMD34,7220,chunk40,FA2,16769798-16770312,0.514,cds,2,A,6,None
13:22:39 03Feb2020,TSMD34,7220,chunk52,FA4,30659890-30661112,1.222,cds,4,A,47,None
13:21:19 03Feb2020,TSMD34,7220,chunk51,FA1,30594186-30594776,0.59,ads,4,A,5,None
13:21:24 03Feb2020,TSMD34,7220,chunk51,FA1,30610467-30610937,0.47,ads,4,A,4,None
13:21:43 03Feb2020,TSMD34,7220,chunk51,FA4,30644641-30645436,0.795,ads,4,A,4,None
13:21:38 03Feb2020,TSMD34,7220,chunk51,FA4,30641566-30642573,1.007,cds,2,A,4,None
13:21:31 03Feb2020,TSMD34,7220,chunk51,FA4,30631976-30632598,0.622,ads,4,A,5,None
13:21:49 03Feb2020,TSMD34,7220,chunk51,FA4,30646015-30648287,2.272,cds,3,A,5,None
13:21:12 03Feb2020,TSMD34,7220,chunk50,FA1,30484060-30484490,0.43,ads,4,T,4,None
13:15:03 03Feb2020,TSMD34,0643,chunk39,FA2,26530416-26532096,1.68,cds,4,T,1,None
13:15:10 03Feb2020,TSMD34,0643,chunk39,FA2,26551008-26551304,0.296,ads,3,C,6,None
13:11:03 03Feb2020,TSMD34,0643,chunk13,FA1,11278211-11279081,0.87,cds,2,T,5,None
13:11:18 03Feb2020,TSMD34,0643,chunk13,FA1,11283035-11283520,0.485,cds,4,T,4,None
13:11:26 03Feb2020,TSMD34,0643,chunk13,FA1,11288834-11290778,1.944,cds,4,T,6,None
13:11:48 03Feb2020,TSMD34,0643,chunk13,FA1,11291655-11293667,2.012,cds,2,T,21,None
13:10:57 03Feb2020,TSMD34,0643,chunk13,FA1,11276259-11276870,0.611,ads,4,T,9,None
13:11:12 03Feb2020,TSMD34,0643,chunk13,FA1,11280553-11281555,1.002,cds,4,T,7,None
13:10:45 03Feb2020,TSMD34,0643,chunk11,FA1,11135799-11136280,0.481,cds,4,T,4,None
13:10:39 03Feb2020,TSMD34,0643,chunk11,FA1,11130100-11130710,0.61,cds,4,T,4,None
13:12:29 03Feb2020,TSMD34,0643,chunk17,FA2,14258333-14259264,0.931,ads,4,C,4,None
13:12:16 03Feb2020,TSMD34,0643,chunk16,FA1,11450262-11451442,1.18,cds,3,T,5,None
13:12:21 03Feb2020,TSMD34,0643,chunk16,FA1,11460013-11460782,0.769,cds,2,T,5,None
13:12:07 03Feb2020,TSMD34,0643,chunk15,FA1,11402131-11403831,1.7,ads,4,C,6,None
13:11:59 03Feb2020,TSMD34,0643,chunk15,FA1,11395987-11397225,1.238,ads,4,C,8,None
13:12:35 03Feb2020,TSMD34,0643,chunk19,FA2,14331953-14335836,3.883,cds,4,C,4,None
13:14:02 03Feb2020,TSMD34,0643,chunk36,FA2,21448917-21449845,0.928,ads,4,A,7,None
13:13:44 03Feb2020,TSMD34,0643,chunk30,FA1,20518422-20520287,1.865,cds,4,C,5,None
13:13:52 03Feb2020,TSMD34,0643,chunk32,FA1,20648000-20648686,0.686,cds,4,C,5,None
13:10:04 03Feb2020,TSMD34,0643,chunk4,FA1,2151402-2152381,0.979,ads,3,C,5,None
13:10:11 03Feb2020,TSMD34,0643,chunk4,FA1,2175929-2177029,1.1,ads,2,C,6,None
13:18:42 03Feb2020,TSMD34,0643,chunk51,FA1,30552436-30554260,1.824,ads,4,A,7,None
13:18:34 03Feb2020,TSMD34,0643,chunk51,FA1,30536680-30539238,2.558,ads,4,A,4,None
13:18:49 03Feb2020,TSMD34,0643,chunk51,FA1,30555748-30556070,0.322,ads,4,A,6,None
13:18:26 03Feb2020,TSMD34,0643,chunk50,FA1,29955716-29956736,1.02,ads,4,A,11,None
13:10:32 03Feb2020,TSMD34,0643,chunk9,FA2,5197156-5197796,0.64,ads,4,T,9,None
13:09:51 03Feb2020,TSMD34,0643,chunk2,FA1,2016491-2017690,1.199,ads,4,C,10,None
13:09:56 03Feb2020,TSMD34,0643,chunk2,FA1,2059578-2060477,0.899,ads,4,C,4,None
13:09:38 03Feb2020,TSMD34,0643,chunk1,FA1,1970580-1971675,1.095,ads,4,C,7,None
13:10:20 03Feb2020,TSMD34,0643,chunk5,FA1,2225833-2226779,0.946,cds,4,C,5,None
13:14:53 03Feb2020,TSMD34,0643,chunk38,FA2,26199560-26199872,0.312,ads,0,A,10,None
13:14:32 03Feb2020,TSMD34,0643,chunk38,FA2,26183162-26183628,0.466,ads,2,A,9,None
13:14:17 03Feb2020,TSMD34,0643,chunk38,FA2,26161988-26162780,0.792,ads,4,A,6,None
13:14:21 03Feb2020,TSMD34,0643,chunk38,FA2,26166056-26166616,0.56,cds,4,A,3,None
13:14:41 03Feb2020,TSMD34,0643,chunk38,FA2,26191240-26192624,1.384,ads,2,A,8,None
13:14:09 03Feb2020,TSMD34,0643,chunk38,FA1,26186810-26187708,0.898,cds,4,C,4,None
13:12:47 03Feb2020,TSMD34,0643,chunk23,FA1,16625000-16625952,0.952,ads,4,C,7,None
13:13:01 03Feb2020,TSMD34,0643,chunk23,FA1,16631309-16634177,2.868,ads,4,C,4,None
13:12:56 03Feb2020,TSMD34,0643,chunk23,FA1,16627528-16629715,2.187,ads,2,C,8,None
13:13:35 03Feb2020,TSMD34,0643,chunk23,FA1,16647405-16648714,1.309,ads,4,C,26,None
13:13:07 03Feb2020,TSMD34,0643,chunk23,FA1,16635372-16635975,0.603,cds,2,C,5,None
13:18:06 03Feb2020,TSMD34,0643,chunk48,FA1,28458098-28459792,1.694,ads,4,A,3,None
13:18:13 03Feb2020,TSMD34,0643,chunk49,FA1,28543056-28544596,1.54,ads,4,C,4,None
13:17:18 03Feb2020,TSMD34,0643,chunk44,FA2,26892220-26892602,0.382,cds,4,T,4,None
13:17:12 03Feb2020,TSMD34,0643,chunk44,FA2,26875950-26876216,0.266,cds,4,T,4,None
13:17:06 03Feb2020,TSMD34,0643,chunk44,FA1,26914270-26914732,0.462,ads,4,C,6,None
13:17:27 03Feb2020,TSMD34,0643,chunk45,FA1,28254346-28254820,0.474,cds,4,C,6,None
13:17:37 03Feb2020,TSMD34,0643,chunk46,FA1,28333736-28334228,0.492,cds,1,A,8,None
13:18:00 03Feb2020,TSMD34,0643,chunk47,FA1,28439326-28440578,1.252,ads,4,A,4,None
13:17:49 03Feb2020,TSMD34,0643,chunk47,FA1,28399200-28400742,1.542,ads,4,C,4,None
13:17:55 03Feb2020,TSMD34,0643,chunk47,FA1,28428962-28431014,2.052,cds,4,A,5,None
13:17:43 03Feb2020,TSMD34,0643,chunk47,FA1,28396592-28398016,1.424,cds,4,C,4,None
13:15:28 03Feb2020,TSMD34,0643,chunk40,FA2,26567156-26567672,0.516,cds,3,C,14,None
13:15:44 03Feb2020,TSMD34,0643,chunk40,FA2,26592052-26592956,0.904,ads,2,C,5,None
13:16:11 03Feb2020,TSMD34,0643,chunk40,FA2,26605792-26606719,0.927,cds,3,C,9,None
13:15:52 03Feb2020,TSMD34,0643,chunk40,FA2,26594990-26596112,1.122,ads,4,C,6,None
13:15:37 03Feb2020,TSMD34,0643,chunk40,FA2,26574169-26574780,0.611,ads,0,C,8,None
13:16:01 03Feb2020,TSMD34,0643,chunk40,FA2,26597940-26598376,0.436,cds,2,C,8,None
13:16:22 03Feb2020,TSMD34,0643,chunk41,FA2,26653844-26655408,1.564,ads,4,C,8,None
13:16:29 03Feb2020,TSMD34,0643,chunk42,FA2,26688700-26690145,1.445,ads,3,C,4,None
13:16:36 03Feb2020,TSMD34,0643,chunk42,FA2,26705730-26706392,0.662,ads,4,C,5,None
13:16:57 03Feb2020,TSMD34,0643,chunk43,FA2,26776314-26776764,0.45,ads,4,T,5,None
13:16:44 03Feb2020,TSMD34,0643,chunk43,FA2,26765672-26766716,1.044,cds,1,C,5,None
13:16:50 03Feb2020,TSMD34,0643,chunk43,FA2,26774544-26775095,0.551,cds,4,T,4,None
13:09:14 03Feb2020,TSMD34,2625,chunk28,FA1,16704842-16705456,0.614,ads,4,T,7,None
13:08:36 03Feb2020,TSMD34,2625,chunk17,FA1,12359701-12360702,1.001,cds,4,C,7,None
13:07:47 03Feb2020,TSMD34,2625,chunk15,FA1,10009239-10010020,0.781,ads,3,T,7,None
13:08:15 03Feb2020,TSMD34,2625,chunk15,FA1,9977706-9978000,0.294,ads,2,T,7,None
13:07:58 03Feb2020,TSMD34,2625,chunk15,FA1,10016585-10017025,0.44,cds,3,T,9,None
13:08:06 03Feb2020,TSMD34,2625,chunk15,FA1,10033418-10034212,0.794,cds,4,T,7,None
13:07:38 03Feb2020,TSMD34,2625,chunk15,FA1,10006988-10007435,0.447,cds,4,T,8,None
13:08:22 03Feb2020,TSMD34,2625,chunk15,FA1,9996590-9997840,1.25,ads,4,T,6,None
13:09:22 03Feb2020,TSMD34,2625,chunk34,FA1,27374608-27374951,0.343,cds,4,C,4,None
13:08:46 03Feb2020,TSMD34,2625,chunk18,FA1,12394154-12394895,0.741,ads,2,C,7,None
13:09:05 03Feb2020,TSMD34,2625,chunk27,FA1,16659273-16660534,1.261,ads,4,T,15,None
13:07:23 03Feb2020,TSMD34,2625,chunk2,FA1,2732315-2733314,0.999,ads,2,T,7,None
13:10:47 03Feb2020,TSMD33,6216,chunk12,FA1,6393264-6394664,1.4,cds,3,T,9,None
13:10:58 03Feb2020,TSMD33,6216,chunk12,FA1,6441319-6443908,2.589,cds,3,T,9,None
13:10:36 03Feb2020,TSMD33,6216,chunk12,FA1,6383249-6383509,0.26,ads,2,T,9,None
13:13:45 03Feb2020,TSMD33,6216,chunk28,FA1,17832815-17833135,0.32,cds,2,T,11,None
13:13:59 03Feb2020,TSMD33,6216,chunk28,FA1,17847385-17848000,0.615,cds,1,T,13,None
13:14:21 03Feb2020,TSMD33,6216,chunk39,FA1,24007921-24008439,0.518,cds,1,T,16,None
13:11:47 03Feb2020,TSMD33,6216,chunk15,FA1,6611372-6612953,1.581,ads,2,A,7,None
13:11:25 03Feb2020,TSMD33,6216,chunk14,FA1,6531076-6532705,1.629,ads,3,T,8,None
13:11:15 03Feb2020,TSMD33,6216,chunk14,FA1,6527624-6528366,0.742,ads,2,T,14,None
13:11:35 03Feb2020,TSMD33,6216,chunk14,FA4,6554480-6554900,0.42,cds,2,A,7,None
13:12:25 03Feb2020,TSMD33,6216,chunk22,FA1,8899420-8900240,0.82,ads,1,T,14,None
13:12:35 03Feb2020,TSMD33,6216,chunk22,FA1,8925155-8925855,0.7,ads,3,T,8,None
13:12:53 03Feb2020,TSMD33,6216,chunk23,FA1,13959689-13960788,1.099,cds,1,A,12,None
13:12:08 03Feb2020,TSMD33,6216,chunk19,FA1,7598640-7599983,1.343,ads,1,T,16,None
13:13:18 03Feb2020,TSMD33,6216,chunk26,FA1,14203533-14205168,1.635,cds,1,A,9,None
13:13:30 03Feb2020,TSMD33,6216,chunk27,FA1,16611490-16612680,1.19,ads,2,T,8,None
13:13:04 03Feb2020,TSMD33,6216,chunk25,FA1,14149402-14152358,2.956,ads,2,A,7,None
13:10:20 03Feb2020,TSMD33,6216,chunk8,FA1,3515940-3516796,0.856,ads,1,T,15,None
13:09:31 03Feb2020,TSMD33,6216,chunk6,FA1,3379906-3381336,1.43,ads,1,T,17,None
13:09:49 03Feb2020,TSMD33,6216,chunk6,FA1,3416695-3417536,0.841,cds,1,T,16,None
13:10:00 03Feb2020,TSMD33,6216,chunk6,FA1,3418508-3419292,0.784,ads,1,T,10,None
13:15:06 03Feb2020,TSMD33,6216,chunk44,FA1,27346765-27347395,0.63,ads,2,T,13,None
13:08:26 03Feb2020,TSMD33,6216,chunk2,FA1,1571982-1572568,0.586,ads,2,T,10,None
13:08:49 03Feb2020,TSMD33,6216,chunk2,FA1,1593641-1594978,1.337,cds,2,T,21,None
13:15:25 03Feb2020,TSMD33,6216,chunk46,FA1,29105449-29105838,0.389,cds,3,A,10,None
13:14:32 03Feb2020,TSMD33,6216,chunk40,FA3,24044935-24045985,1.05,ads,2,T,7,None
13:14:46 03Feb2020,TSMD33,6216,chunk40,FA4,24079694-24080525,0.831,ads,1,A,11,None
13:07:33 03Feb2020,TSMD33,6216,chunk1,FA1,896410-897570,1.16,cds,2,T,15,None
13:07:56 03Feb2020,TSMD33,6216,chunk1,FA1,903695-906725,3.03,cds,1,T,21,None
13:08:12 03Feb2020,TSMD33,6216,chunk1,FA1,921780-923340,1.56,ads,2,T,15,None
13:09:08 03Feb2020,TSMD33,6216,chunk5,FA1,1856421-1857458,1.037,ads,3,T,14,None
13:22:06 03Feb2020,TSMD33,7326,chunk28,FA1,18525254-18527720,2.466,cds,3,T,8,None
13:22:26 03Feb2020,TSMD33,7326,chunk28,FA1,18534227-18534876,0.649,cds,3,T,18,None
13:22:36 03Feb2020,TSMD33,7326,chunk29,FA1,18576890-18577683,0.793,ads,2,T,7,None
13:22:54 03Feb2020,TSMD33,7326,chunk29,FA1,18601468-18602461,0.993,ads,1,C,8,None
13:23:03 03Feb2020,TSMD33,7326,chunk29,FA1,18603256-18604790,1.534,ads,3,C,7,None
13:22:44 03Feb2020,TSMD33,7326,chunk29,FA1,18578870-18580584,1.714,ads,2,T,6,None
13:18:17 03Feb2020,TSMD33,7326,chunk23,FA1,14995127-14996124,0.997,cds,3,T,6,None
13:21:07 03Feb2020,TSMD33,7326,chunk26,FA1,18405145-18405655,0.51,cds,2,T,7,None
13:20:37 03Feb2020,TSMD33,7326,chunk26,FA1,18395713-18397176,1.463,cds,1,T,23,None
13:21:46 03Feb2020,TSMD33,7326,chunk26,FA1,18423398-18423828,0.43,cds,2,T,7,None
13:21:17 03Feb2020,TSMD33,7326,chunk26,FA1,18409602-18410719,1.117,cds,1,T,8,None
13:21:38 03Feb2020,TSMD33,7326,chunk26,FA1,18422117-18422730,0.613,cds,2,T,8,None
13:21:28 03Feb2020,TSMD33,7326,chunk26,FA1,18412204-18413393,1.189,ads,1,T,10,None
13:20:59 03Feb2020,TSMD33,7326,chunk26,FA1,18402613-18403959,1.346,ads,1,T,9,None
13:20:13 03Feb2020,TSMD33,7326,chunk26,FA1,18388405-18388981,0.576,ads,2,T,8,None
13:20:49 03Feb2020,TSMD33,7326,chunk26,FA1,18399092-18399692,0.6,cds,1,T,11,None
13:21:54 03Feb2020,TSMD33,7326,chunk26,FA1,18424348-18425015,0.667,ads,1,T,6,None
13:18:51 03Feb2020,TSMD33,7326,chunk24,FA1,15076500-15078229,1.729,cds,2,T,8,None
13:18:42 03Feb2020,TSMD33,7326,chunk24,FA1,15047442-15048349,0.907,cds,1,T,8,None
13:19:31 03Feb2020,TSMD33,7326,chunk24,FA1,15089434-15090934,1.5,cds,3,T,7,None
13:18:59 03Feb2020,TSMD33,7326,chunk24,FA1,15079106-15079778,0.672,cds,1,T,7,None
13:19:11 03Feb2020,TSMD33,7326,chunk24,FA1,15085418-15086016,0.598,ads,1,T,10,None
13:19:23 03Feb2020,TSMD33,7326,chunk24,FA1,15088057-15088786,0.729,cds,1,T,10,None
