Date coded,Coder,Recording,Chunk,Block,Part,Length (ms),include_exclude,confidence_level,sounded_happy,sounded_soothing,sounded_loving,sounded_exited,Original Label,Duration,Comments
13:25:22 20Jan2020,TSMA23,3026,chunk11,FA1,5836985-5837401,0.416,unlabeled,1,4,4,3,0,T,10,None
13:24:30 20Jan2020,TSMA23,3026,chunk10,FA1,5749130-5750280,1.15,unlabeled,3,0,3,0,0,T,7,None
13:26:05 20Jan2020,TSMA23,3026,chunk15,FA1,8982657-8983773,1.116,unlabeled,3,0,0,0,2,T,8,None
13:26:22 20Jan2020,TSMA23,3026,chunk15,FA1,8984620-8985943,1.323,unlabeled,3,1,3,4,0,T,16,None
13:25:54 20Jan2020,TSMA23,3026,chunk14,FA1,8926110-8927480,1.37,unlabeled,4,0,4,0,0,T,9,None
13:27:30 20Jan2020,TSMA23,3026,chunk22,FA1,17053090-17053610,0.52,unlabeled,1,0,0,2,0,T,10,None
13:27:19 20Jan2020,TSMA23,3026,chunk22,FA1,17050830-17051630,0.8,unlabeled,0,3,1,1,1,T,23,None
13:26:33 20Jan2020,TSMA23,3026,chunk19,FA1,13578840-13579290,0.45,unlabeled,4,4,0,0,4,T,8,None
13:27:59 20Jan2020,TSMA23,3026,chunk27,FA1,29288558-29289409,0.851,unlabeled,4,4,1,3,0,T,11,None
13:27:44 20Jan2020,TSMA23,3026,chunk24,FA1,17218110-17220010,1.9,unlabeled,4,2,4,4,0,T,11,None
13:28:15 20Jan2020,TSMA23,3026,chunk29,FA1,29389847-29393064,3.217,unlabeled,4,0,4,2,0,C,13,None
13:24:09 20Jan2020,TSMA23,3026,chunk1,FA1,1725530-1728100,2.57,unlabeled,4,0,2,3,0,T,17,None
13:28:26 20Jan2020,TSMA23,3026,chunk40,FA1,32554839-32555510,0.671,unlabeled,4,0,4,3,0,C,10,None
13:28:33 20Jan2020,TSMA23,3026,chunk40,FA1,32560745-32561244,0.499,unlabeled,1,0,0,0,3,A,6,None
13:26:53 20Jan2020,TSMA23,3026,chunk20,FA1,15454646-15455780,1.134,unlabeled,4,0,4,4,0,T,17,None
13:28:47 20Jan2020,TSMA23,3026,chunk42,FA1,32681267-32682600,1.333,unlabeled,0,0,0,0,0,C,11,None
13:24:20 20Jan2020,TSMA23,3026,chunk4,FA1,1937561-1939172,1.611,unlabeled,3,0,0,2,3,C,9,None
13:17:48 20Jan2020,TSMA23,2109,chunk12,FA1,14427593-14428162,0.569,unlabeled,3,2,0,2,1,A,12,None
13:18:02 20Jan2020,TSMA23,2109,chunk12,FA1,14465746-14466302,0.556,unlabeled,3,0,0,3,0,A,12,None
13:16:06 20Jan2020,TSMA23,2109,chunk11,FA1,14380507-14382394,1.887,unlabeled,1,0,0,2,1,A,14,None
13:17:33 20Jan2020,TSMA23,2109,chunk11,FA1,14420204-14421186,0.982,unlabeled,1,0,2,0,0,A,44,None
13:16:21 20Jan2020,TSMA23,2109,chunk11,FA1,14395418-14396095,0.677,unlabeled,4,3,2,4,1,A,13,None
13:16:48 20Jan2020,TSMA23,2109,chunk11,FA1,14397366-14398302,0.936,unlabeled,2,1,1,1,0,A,26,None
13:15:49 20Jan2020,TSMA23,2109,chunk10,FA1,14354387-14355944,1.557,unlabeled,4,2,3,3,1,A,14,None
13:15:33 20Jan2020,TSMA23,2109,chunk10,FA1,14351526-14352189,0.663,unlabeled,1,0,0,1,0,A,18,None
13:18:28 20Jan2020,TSMA23,2109,chunk17,FA1,18168308-18168732,0.424,unlabeled,4,0,1,3,3,T,24,None
13:20:27 20Jan2020,TSMA23,2109,chunk22,FA1,22922720-22923548,0.828,unlabeled,3,0,0,4,0,T,9,None
13:20:00 20Jan2020,TSMA23,2109,chunk22,FA1,22910806-22912224,1.418,unlabeled,4,4,4,4,0,T,8,None
13:20:16 20Jan2020,TSMA23,2109,chunk22,FA1,22913178-22916060,2.882,unlabeled,1,1,0,4,1,T,15,None
13:21:54 20Jan2020,TSMA23,2109,chunk26,FA1,25228708-25229502,0.794,unlabeled,2,4,2,2,2,T,9,None
13:22:13 20Jan2020,TSMA23,2109,chunk26,FA1,25232574-25232876,0.302,unlabeled,3,3,3,3,0,T,17,None
13:22:22 20Jan2020,TSMA23,2109,chunk26,FA1,25249904-25250976,1.072,unlabeled,4,2,2,2,0,T,8,None
13:19:26 20Jan2020,TSMA23,2109,chunk19,FA1,22712384-22713280,0.896,unlabeled,2,3,0,1,1,T,12,None
13:18:39 20Jan2020,TSMA23,2109,chunk18,FA1,20214430-20214808,0.378,unlabeled,3,2,2,2,0,T,8,None
13:19:11 20Jan2020,TSMA23,2109,chunk18,FA1,20226792-20227076,0.284,unlabeled,4,4,4,4,1,T,21,None
13:18:48 20Jan2020,TSMA23,2109,chunk18,FA1,20221108-20221570,0.462,unlabeled,3,2,2,2,0,T,8,None
13:23:03 20Jan2020,TSMA23,2109,chunk31,FA1,30760496-30760800,0.304,unlabeled,1,0,0,2,4,T,12,None
13:23:14 20Jan2020,TSMA23,2109,chunk31,FA1,30768460-30768992,0.532,unlabeled,3,3,2,3,0,T,9,None
13:22:32 20Jan2020,TSMA23,2109,chunk28,FA1,29290304-29290976,0.672,unlabeled,1,0,0,0,0,T,7,None
13:22:47 20Jan2020,TSMA23,2109,chunk28,FA1,29295990-29296388,0.398,unlabeled,4,0,3,3,0,T,13,None
13:20:39 20Jan2020,TSMA23,2109,chunk24,FA1,24357316-24357612,0.296,unlabeled,4,4,1,4,0,T,9,None
13:20:59 20Jan2020,TSMA23,2109,chunk25,FA1,24596984-24597664,0.68,unlabeled,3,0,0,2,3,T,18,None
13:21:43 20Jan2020,TSMA23,2109,chunk25,FA1,24619425-24619972,0.547,unlabeled,0,2,0,0,0,T,43,None
13:14:14 20Jan2020,TSMA23,2109,chunk8,FA1,4344579-4344940,0.361,unlabeled,3,3,0,3,4,T,8,None
13:15:11 20Jan2020,TSMA23,2109,chunk8,FA1,4370749-4371725,0.976,unlabeled,4,0,0,4,4,T,10,None
13:15:01 20Jan2020,TSMA23,2109,chunk8,FA1,4347224-4347914,0.69,unlabeled,4,2,4,4,1,T,14,None
13:13:44 20Jan2020,TSMA23,2109,chunk8,FA1,4331305-4331502,0.197,unlabeled,1,4,0,2,3,T,25,None
13:12:26 20Jan2020,TSMA23,2109,chunk8,FA1,4328280-4328639,0.359,unlabeled,3,0,0,0,4,T,16,None
13:13:03 20Jan2020,TSMA23,2109,chunk8,FA1,4328834-4329069,0.235,unlabeled,4,4,2,3,0,T,22,None
13:14:45 20Jan2020,TSMA23,2109,chunk8,FA1,4346605-4346841,0.236,unlabeled,1,0,0,2,3,T,30,None
13:14:03 20Jan2020,TSMA23,2109,chunk8,FA1,4338665-4338989,0.324,unlabeled,3,0,0,1,2,T,17,None
13:07:52 20Jan2020,TSMA23,2109,chunk3,FA1,3673484-3676022,2.538,unlabeled,4,3,2,4,0,T,15,None
13:08:15 20Jan2020,TSMA23,2109,chunk3,FA1,3676723-3677069,0.346,unlabeled,1,0,0,0,1,T,22,None
13:07:16 20Jan2020,TSMA23,2109,chunk2,FA1,3606215-3606377,0.162,unlabeled,3,0,0,2,4,T,15,None
13:07:34 20Jan2020,TSMA23,2109,chunk2,FA1,3650280-3651174,0.894,unlabeled,3,0,2,4,1,T,16,None
13:04:36 20Jan2020,TSMA23,2109,chunk1,FA1,3593258-3593900,0.642,unlabeled,2,0,0,3,4,T,25,None
13:03:39 20Jan2020,TSMA23,2109,chunk1,FA1,3544029-3545144,1.115,unlabeled,3,0,0,0,2,T,22,None
13:04:08 20Jan2020,TSMA23,2109,chunk1,FA1,3579785-3580395,0.61,unlabeled,4,0,2,3,0,T,25,None
13:23:44 20Jan2020,TSMA23,2109,chunk32,FA1,31670300-31670760,0.46,unlabeled,3,0,0,4,2,T,17,None
13:23:26 20Jan2020,TSMA23,2109,chunk32,FA1,31660680-31660968,0.288,unlabeled,2,0,0,0,2,T,9,None
13:12:02 20Jan2020,TSMA23,2109,chunk7,FA1,4184903-4185702,0.799,unlabeled,4,0,2,3,0,T,30,None
13:10:27 20Jan2020,TSMA23,2109,chunk6,FA1,4104430-4104798,0.368,unlabeled,2,1,1,4,1,T,19,None
13:10:46 20Jan2020,TSMA23,2109,chunk6,FA1,4127990-4129054,1.064,unlabeled,3,2,1,4,3,T,18,None
13:11:12 20Jan2020,TSMA23,2109,chunk6,FA1,4132669-4133090,0.421,unlabeled,4,4,0,4,2,T,25,None
13:11:29 20Jan2020,TSMA23,2109,chunk6,FA1,4137008-4137831,0.823,unlabeled,3,0,2,1,0,T,16,None
13:09:00 20Jan2020,TSMA23,2109,chunk6,FA1,4095542-4095903,0.361,unlabeled,4,0,2,3,2,T,13,None
13:09:52 20Jan2020,TSMA23,2109,chunk6,FA1,4102388-4102896,0.508,unlabeled,3,2,0,4,3,T,34,None
13:09:17 20Jan2020,TSMA23,2109,chunk6,FA1,4098584-4098812,0.228,unlabeled,3,0,0,1,4,T,14,None
13:08:37 20Jan2020,TSMA23,2109,chunk5,FA1,4030674-4030807,0.133,unlabeled,4,0,0,2,3,T,17,None
13:19:47 20Jan2020,TSMA23,2109,chunk21,FA1,22855732-22856108,0.376,unlabeled,3,0,3,4,0,T,18,None
13:29:59 20Jan2020,TSMA23,8787,chunk13,FA2,9143766-9144855,1.089,unlabeled,4,0,0,2,3,T,10,None
13:29:47 20Jan2020,TSMA23,8787,chunk13,FA2,9132966-9133988,1.022,unlabeled,4,0,3,0,0,T,30,None
13:29:03 20Jan2020,TSMA23,8787,chunk12,FA2,9057065-9057565,0.5,unlabeled,1,1,0,2,0,T,10,None
13:29:14 20Jan2020,TSMA23,8787,chunk12,FA2,9088700-9089200,0.5,unlabeled,4,2,1,4,2,T,10,None
13:30:49 20Jan2020,TSMA23,8787,chunk18,FA2,9500970-9501470,0.5,unlabeled,4,0,4,1,0,T,7,None
13:30:59 20Jan2020,TSMA23,8787,chunk18,FA2,9526050-9526600,0.55,unlabeled,4,0,4,1,0,T,8,None
13:30:38 20Jan2020,TSMA23,8787,chunk17,FA2,9390142-9390804,0.662,unlabeled,4,0,0,3,4,T,11,None
13:34:14 20Jan2020,TSMA23,8787,chunk38,FA1,25687416-25688388,0.972,unlabeled,3,0,0,0,2,A,16,None
13:33:56 20Jan2020,TSMA23,8787,chunk38,FA1,25684779-25685401,0.622,unlabeled,4,0,4,4,0,A,14,None
13:30:24 20Jan2020,TSMA23,8787,chunk14,FA2,9202608-9205123,2.515,unlabeled,4,0,1,4,0,A,13,None
13:30:10 20Jan2020,TSMA23,8787,chunk14,FA2,9183157-9184142,0.985,unlabeled,1,0,0,0,2,T,8,None
13:31:30 20Jan2020,TSMA23,8787,chunk20,FA1,14545620-14546254,0.634,unlabeled,4,0,4,4,0,C,29,None
13:31:41 20Jan2020,TSMA23,8787,chunk21,FA1,14601533-14601986,0.453,unlabeled,1,0,0,0,0,C,7,None
13:31:51 20Jan2020,TSMA23,8787,chunk21,FA1,14654466-14654861,0.395,unlabeled,2,0,0,3,1,C,9,None
13:32:51 20Jan2020,TSMA23,8787,chunk31,FA2,19487165-19487565,0.4,unlabeled,3,2,2,3,0,T,9,None
13:32:12 20Jan2020,TSMA23,8787,chunk27,FA1,15261275-15261815,0.54,unlabeled,0,0,0,0,0,T,7,None
13:32:03 20Jan2020,TSMA23,8787,chunk27,FA1,15247140-15247970,0.83,unlabeled,3,0,4,4,0,T,10,None
13:32:30 20Jan2020,TSMA23,8787,chunk30,FA2,19405200-19407670,2.47,unlabeled,4,4,2,3,2,T,16,None
13:32:40 20Jan2020,TSMA23,8787,chunk30,FA2,19437965-19438269,0.304,unlabeled,1,1,0,0,0,T,8,None
13:33:04 20Jan2020,TSMA23,8787,chunk32,FA2,19515289-19516639,1.35,unlabeled,4,1,4,4,0,A,10,None
13:33:27 20Jan2020,TSMA23,8787,chunk32,FA2,19543969-19547395,3.426,unlabeled,4,0,3,4,0,C,11,None
13:33:15 20Jan2020,TSMA23,8787,chunk32,FA2,19535129-19537143,2.014,unlabeled,4,1,1,3,1,C,10,None
13:34:25 20Jan2020,TSMA23,8787,chunk47,FA2,28186905-28188000,1.095,unlabeled,4,4,0,0,3,T,9,None
13:33:39 20Jan2020,TSMA23,8787,chunk37,FA1,25568287-25570482,2.195,unlabeled,4,1,3,4,1,C,9,None
13:17:50 20Jan2020,TSMA22,7220,chunk28,FA3,10140781-10142982,2.201,unlabeled,1,0,0,0,0,A,6,None
13:19:05 20Jan2020,TSMA22,7220,chunk38,FA1,15710148-15711393,1.245,unlabeled,1,0,0,1,1,C,11,None
13:17:30 20Jan2020,TSMA22,7220,chunk23,FA2,6314238-6315155,0.917,unlabeled,1,0,0,1,0,A,9,None
13:18:51 20Jan2020,TSMA22,7220,chunk37,FA1,15668705-15669471,0.766,unlabeled,2,2,0,2,2,A,8,None
13:18:15 20Jan2020,TSMA22,7220,chunk31,FA3,10331446-10332114,0.668,unlabeled,1,0,0,0,2,A,7,None
13:18:20 20Jan2020,TSMA22,7220,chunk31,FA3,10333771-10334051,0.28,unlabeled,0,0,0,0,0,A,4,None
13:18:05 20Jan2020,TSMA22,7220,chunk30,FA2,10259792-10260960,1.168,unlabeled,4,4,0,3,4,A,12,None
13:17:42 20Jan2020,TSMA22,7220,chunk24,FA1,6382150-6384698,2.548,unlabeled,1,0,1,1,1,A,10,None
13:19:32 20Jan2020,TSMA22,7220,chunk41,FA2,16862720-16863544,0.824,unlabeled,3,1,2,3,1,A,14,None
13:17:18 20Jan2020,TSMA22,7220,chunk5,FA2,2277112-2277846,0.734,unlabeled,0,0,0,0,0,C,5,None
13:18:41 20Jan2020,TSMA22,7220,chunk33,FA1,15234570-15235390,0.82,unlabeled,1,1,0,1,1,T,8,None
13:18:32 20Jan2020,TSMA22,7220,chunk33,FA1,15227970-15228840,0.87,unlabeled,1,0,1,1,0,T,8,None
13:19:52 20Jan2020,TSMA22,7220,chunk45,FA1,22553842-22554290,0.448,unlabeled,3,0,0,0,0,A,6,None
13:19:44 20Jan2020,TSMA22,7220,chunk45,FA1,22509634-22510507,0.873,unlabeled,3,0,0,0,0,A,8,None
13:19:16 20Jan2020,TSMA22,7220,chunk40,FA2,16769798-16770312,0.514,unlabeled,2,0,3,1,0,A,7,None
13:20:57 20Jan2020,TSMA22,7220,chunk52,FA4,30659890-30661112,1.222,unlabeled,2,3,0,2,1,A,12,None
13:20:25 20Jan2020,TSMA22,7220,chunk51,FA1,30594186-30594776,0.59,unlabeled,3,3,0,2,2,A,11,None
13:20:42 20Jan2020,TSMA22,7220,chunk51,FA1,30610467-30610937,0.47,unlabeled,1,0,0,0,1,A,16,None
13:20:09 20Jan2020,TSMA22,7220,chunk50,FA1,30484060-30484490,0.43,unlabeled,1,1,0,0,1,T,13,None
13:11:55 20Jan2020,TSMA22,0643,chunk39,FA2,26530416-26532096,1.68,unlabeled,4,4,0,4,4,T,10,None
13:12:05 20Jan2020,TSMA22,0643,chunk39,FA2,26551008-26551304,0.296,unlabeled,3,3,0,2,2,C,9,None
13:06:39 20Jan2020,TSMA22,0643,chunk13,FA1,11278211-11279081,0.87,unlabeled,2,2,0,2,2,T,9,None
13:07:06 20Jan2020,TSMA22,0643,chunk13,FA1,11283035-11283520,0.485,unlabeled,2,0,1,0,0,T,13,None
13:07:19 20Jan2020,TSMA22,0643,chunk13,FA1,11288834-11290778,1.944,unlabeled,0,0,0,0,0,T,11,None
13:07:31 20Jan2020,TSMA22,0643,chunk13,FA1,11291655-11293667,2.012,unlabeled,0,0,0,0,0,T,11,None
13:06:28 20Jan2020,TSMA22,0643,chunk13,FA1,11276259-11276870,0.611,unlabeled,2,2,0,0,2,T,13,None
13:06:51 20Jan2020,TSMA22,0643,chunk13,FA1,11280553-11281555,1.002,unlabeled,0,2,0,2,2,T,9,None
13:06:11 20Jan2020,TSMA22,0643,chunk11,FA1,11135799-11136280,0.481,unlabeled,1,0,2,2,0,T,7,None
13:06:03 20Jan2020,TSMA22,0643,chunk11,FA1,11130100-11130710,0.61,unlabeled,3,0,2,2,0,T,9,None
13:08:47 20Jan2020,TSMA22,0643,chunk17,FA2,14258333-14259264,0.931,unlabeled,1,2,0,1,0,C,10,None
13:08:11 20Jan2020,TSMA22,0643,chunk16,FA1,11450262-11451442,1.18,unlabeled,3,2,0,2,3,T,11,None
13:08:23 20Jan2020,TSMA22,0643,chunk16,FA1,11460013-11460782,0.769,unlabeled,2,1,0,1,1,T,11,None
13:07:55 20Jan2020,TSMA22,0643,chunk15,FA1,11402131-11403831,1.7,unlabeled,0,0,0,0,0,C,8,None
13:07:44 20Jan2020,TSMA22,0643,chunk15,FA1,11395987-11397225,1.238,unlabeled,1,2,0,2,1,C,10,None
13:08:58 20Jan2020,TSMA22,0643,chunk19,FA2,14331953-14335836,3.883,unlabeled,1,0,2,0,0,C,9,None
13:10:29 20Jan2020,TSMA22,0643,chunk36,FA2,21448917-21449845,0.928,unlabeled,2,3,0,2,2,A,8,None
13:10:04 20Jan2020,TSMA22,0643,chunk30,FA1,20518422-20520287,1.865,unlabeled,1,0,2,1,0,C,10,None
13:10:17 20Jan2020,TSMA22,0643,chunk32,FA1,20648000-20648686,0.686,unlabeled,4,3,0,3,3,C,9,None
13:05:07 20Jan2020,TSMA22,0643,chunk4,FA1,2151402-2152381,0.979,unlabeled,1,2,0,2,2,C,9,None
13:05:21 20Jan2020,TSMA22,0643,chunk4,FA1,2175929-2177029,1.1,unlabeled,1,3,0,2,1,C,11,None
13:16:58 20Jan2020,TSMA22,0643,chunk51,FA1,30552436-30554260,1.824,unlabeled,3,2,2,3,2,A,11,None
13:16:44 20Jan2020,TSMA22,0643,chunk51,FA1,30536680-30539238,2.558,unlabeled,2,0,3,2,1,A,9,None
13:17:06 20Jan2020,TSMA22,0643,chunk51,FA1,30555748-30556070,0.322,unlabeled,1,0,0,1,1,A,6,None
13:16:29 20Jan2020,TSMA22,0643,chunk50,FA1,29955716-29956736,1.02,unlabeled,1,0,2,0,0,A,7,None
13:05:50 20Jan2020,TSMA22,0643,chunk9,FA2,5197156-5197796,0.64,unlabeled,2,2,0,2,2,T,9,None
13:04:41 20Jan2020,TSMA22,0643,chunk2,FA1,2016491-2017690,1.199,unlabeled,2,2,0,0,2,C,13,None
13:04:55 20Jan2020,TSMA22,0643,chunk2,FA1,2059578-2060477,0.899,unlabeled,1,2,0,0,2,C,13,None
13:04:25 20Jan2020,TSMA22,0643,chunk1,FA1,1970580-1971675,1.095,unlabeled,1,0,0,0,0,C,12,None
13:05:35 20Jan2020,TSMA22,0643,chunk5,FA1,2225833-2226779,0.946,unlabeled,2,0,1,0,0,C,9,None
13:11:41 20Jan2020,TSMA22,0643,chunk38,FA2,26199560-26199872,0.312,unlabeled,1,1,0,1,1,A,12,None
13:11:16 20Jan2020,TSMA22,0643,chunk38,FA2,26183162-26183628,0.466,unlabeled,1,0,2,0,0,A,5,None
13:11:02 20Jan2020,TSMA22,0643,chunk38,FA2,26161988-26162780,0.792,unlabeled,1,0,0,1,2,A,13,None
13:11:10 20Jan2020,TSMA22,0643,chunk38,FA2,26166056-26166616,0.56,unlabeled,0,0,0,1,0,A,5,None
13:11:27 20Jan2020,TSMA22,0643,chunk38,FA2,26191240-26192624,1.384,unlabeled,1,0,2,2,0,A,9,None
13:10:46 20Jan2020,TSMA22,0643,chunk38,FA1,26186810-26187708,0.898,unlabeled,2,0,3,2,0,C,12,None
13:09:09 20Jan2020,TSMA22,0643,chunk23,FA1,16625000-16625952,0.952,unlabeled,1,0,2,0,0,C,7,None
13:09:28 20Jan2020,TSMA22,0643,chunk23,FA1,16631309-16634177,2.868,unlabeled,0,0,0,0,0,C,6,None
13:09:20 20Jan2020,TSMA22,0643,chunk23,FA1,16627528-16629715,2.187,unlabeled,0,0,0,0,0,C,9,None
13:09:51 20Jan2020,TSMA22,0643,chunk23,FA1,16647405-16648714,1.309,unlabeled,0,2,0,0,1,C,11,None
13:09:38 20Jan2020,TSMA22,0643,chunk23,FA1,16635372-16635975,0.603,unlabeled,0,0,0,0,0,C,10,None
13:16:08 20Jan2020,TSMA22,0643,chunk48,FA1,28458098-28459792,1.694,unlabeled,2,1,0,1,0,A,11,None
13:16:20 20Jan2020,TSMA22,0643,chunk49,FA1,28543056-28544596,1.54,unlabeled,1,0,0,1,0,C,8,None
13:14:48 20Jan2020,TSMA22,0643,chunk44,FA2,26892220-26892602,0.382,unlabeled,2,2,0,0,2,T,6,None
13:14:40 20Jan2020,TSMA22,0643,chunk44,FA2,26875950-26876216,0.266,unlabeled,3,2,0,1,2,T,7,None
13:14:28 20Jan2020,TSMA22,0643,chunk44,FA1,26914270-26914732,0.462,unlabeled,3,0,0,0,0,C,7,None
13:15:02 20Jan2020,TSMA22,0643,chunk45,FA1,28254346-28254820,0.474,unlabeled,2,0,0,1,0,C,12,None
13:15:14 20Jan2020,TSMA22,0643,chunk46,FA1,28333736-28334228,0.492,unlabeled,2,0,1,2,0,A,8,None
13:15:55 20Jan2020,TSMA22,0643,chunk47,FA1,28439326-28440578,1.252,unlabeled,1,0,0,0,0,A,5,None
13:15:32 20Jan2020,TSMA22,0643,chunk47,FA1,28399200-28400742,1.542,unlabeled,0,0,0,0,0,C,5,None
13:15:48 20Jan2020,TSMA22,0643,chunk47,FA1,28428962-28431014,2.052,unlabeled,1,2,0,1,2,A,14,None
13:15:26 20Jan2020,TSMA22,0643,chunk47,FA1,28396592-28398016,1.424,unlabeled,1,0,0,1,0,C,9,None
13:12:17 20Jan2020,TSMA22,0643,chunk40,FA2,26567156-26567672,0.516,unlabeled,2,1,2,2,0,C,8,None
13:12:35 20Jan2020,TSMA22,0643,chunk40,FA2,26592052-26592956,0.904,unlabeled,1,0,0,0,0,C,8,None
13:13:14 20Jan2020,TSMA22,0643,chunk40,FA2,26605792-26606719,0.927,unlabeled,3,3,0,2,2,C,11,None
13:12:49 20Jan2020,TSMA22,0643,chunk40,FA2,26594990-26596112,1.122,unlabeled,2,1,0,1,2,C,12,None
13:12:26 20Jan2020,TSMA22,0643,chunk40,FA2,26574169-26574780,0.611,unlabeled,1,0,2,0,0,C,7,None
13:13:02 20Jan2020,TSMA22,0643,chunk40,FA2,26597940-26598376,0.436,unlabeled,2,1,0,0,1,C,11,None
13:13:24 20Jan2020,TSMA22,0643,chunk41,FA2,26653844-26655408,1.564,unlabeled,1,0,0,0,0,C,8,None
13:13:35 20Jan2020,TSMA22,0643,chunk42,FA2,26688700-26690145,1.445,unlabeled,1,0,3,0,0,C,6,None
13:13:43 20Jan2020,TSMA22,0643,chunk42,FA2,26705730-26706392,0.662,unlabeled,2,2,0,2,1,C,7,None
13:14:17 20Jan2020,TSMA22,0643,chunk43,FA2,26776314-26776764,0.45,unlabeled,2,2,2,2,2,T,7,None
13:13:57 20Jan2020,TSMA22,0643,chunk43,FA2,26765672-26766716,1.044,unlabeled,1,1,0,1,1,C,12,None
13:14:08 20Jan2020,TSMA22,0643,chunk43,FA2,26774544-26775095,0.551,unlabeled,2,2,2,2,3,T,9,None
13:03:44 20Jan2020,TSMA22,2625,chunk28,FA1,16704842-16705456,0.614,unlabeled,2,2,0,2,2,T,14,None
13:02:17 20Jan2020,TSMA22,2625,chunk17,FA1,12359701-12360702,1.001,unlabeled,1,1,0,0,1,C,30,None
13:01:40 20Jan2020,TSMA22,2625,chunk15,FA1,10006988-10007435,0.447,unlabeled,4,0,0,0,0,T,67,None
13:04:01 20Jan2020,TSMA22,2625,chunk34,FA1,27374608-27374951,0.343,unlabeled,3,3,0,1,2,C,13,None
13:02:36 20Jan2020,TSMA22,2625,chunk18,FA1,12394154-12394895,0.741,unlabeled,1,0,0,0,0,C,13,None
13:03:26 20Jan2020,TSMA22,2625,chunk27,FA1,16659273-16660534,1.261,unlabeled,1,1,0,1,0,T,25,None
13:48:51 31Jan2020,TSMA31,7220,chunk28,FA3,10140781-10142982,2.201,unlabeled,3,2,1,3,1,A,15,None
13:50:46 31Jan2020,TSMA31,7220,chunk38,FA1,15710148-15711393,1.245,unlabeled,3,0,0,0,1,C,10,None
13:48:15 31Jan2020,TSMA31,7220,chunk23,FA2,6314238-6315155,0.917,unlabeled,3,2,2,2,2,A,11,None
13:50:33 31Jan2020,TSMA31,7220,chunk37,FA1,15668705-15669471,0.766,unlabeled,4,2,1,2,2,A,8,None
13:49:26 31Jan2020,TSMA31,7220,chunk31,FA3,10331446-10332114,0.668,unlabeled,4,1,0,1,1,A,12,None
13:49:52 31Jan2020,TSMA31,7220,chunk31,FA3,10333771-10334051,0.28,unlabeled,3,1,0,2,3,A,25,None
13:49:10 31Jan2020,TSMA31,7220,chunk30,FA2,10259792-10260960,1.168,unlabeled,4,3,0,1,4,A,16,None
13:48:31 31Jan2020,TSMA31,7220,chunk24,FA1,6382150-6384698,2.548,unlabeled,3,1,1,2,1,A,12,None
13:51:14 31Jan2020,TSMA31,7220,chunk41,FA2,16862720-16863544,0.824,unlabeled,4,0,2,2,0,A,11,None
13:48:02 31Jan2020,TSMA31,7220,chunk5,FA2,2277112-2277846,0.734,unlabeled,4,2,2,2,1,C,13,None
13:50:22 31Jan2020,TSMA31,7220,chunk33,FA1,15234570-15235390,0.82,unlabeled,4,2,1,1,2,T,10,None
13:50:10 31Jan2020,TSMA31,7220,chunk33,FA1,15227970-15228840,0.87,unlabeled,2,1,1,1,0,T,14,None
13:51:41 31Jan2020,TSMA31,7220,chunk45,FA1,22553842-22554290,0.448,unlabeled,3,1,1,2,0,A,10,None
13:51:30 31Jan2020,TSMA31,7220,chunk45,FA1,22509634-22510507,0.873,unlabeled,1,0,0,0,0,A,12,None
13:50:58 31Jan2020,TSMA31,7220,chunk40,FA2,16769798-16770312,0.514,unlabeled,4,1,2,2,0,A,8,None
13:52:45 31Jan2020,TSMA31,7220,chunk52,FA4,30659890-30661112,1.222,unlabeled,4,0,0,0,3,A,21,None
13:52:08 31Jan2020,TSMA31,7220,chunk51,FA1,30594186-30594776,0.59,unlabeled,4,1,0,0,3,A,11,None
13:52:21 31Jan2020,TSMA31,7220,chunk51,FA1,30610467-30610937,0.47,unlabeled,3,2,0,0,2,A,12,None
13:51:52 31Jan2020,TSMA31,7220,chunk50,FA1,30484060-30484490,0.43,unlabeled,4,0,1,1,1,T,9,None
13:40:28 31Jan2020,TSMA31,0643,chunk39,FA2,26530416-26532096,1.68,unlabeled,3,2,0,2,3,T,18,None
13:40:41 31Jan2020,TSMA31,0643,chunk39,FA2,26551008-26551304,0.296,unlabeled,3,1,1,1,1,C,11,None
13:33:35 31Jan2020,TSMA31,0643,chunk13,FA1,11278211-11279081,0.87,unlabeled,3,0,1,2,0,T,14,None
13:34:01 31Jan2020,TSMA31,0643,chunk13,FA1,11283035-11283520,0.485,unlabeled,4,2,2,2,0,T,11,None
13:34:18 31Jan2020,TSMA31,0643,chunk13,FA1,11288834-11290778,1.944,unlabeled,3,0,0,0,3,T,15,None
13:34:35 31Jan2020,TSMA31,0643,chunk13,FA1,11291655-11293667,2.012,unlabeled,3,2,0,0,2,T,17,None
13:33:20 31Jan2020,TSMA31,0643,chunk13,FA1,11276259-11276870,0.611,unlabeled,3,0,0,0,1,T,13,None
13:33:48 31Jan2020,TSMA31,0643,chunk13,FA1,11280553-11281555,1.002,unlabeled,3,0,0,0,2,T,12,None
13:33:01 31Jan2020,TSMA31,0643,chunk11,FA1,11135799-11136280,0.481,unlabeled,3,0,1,0,0,T,35,None
13:32:24 31Jan2020,TSMA31,0643,chunk11,FA1,11130100-11130710,0.61,unlabeled,3,1,1,1,0,T,19,None
13:35:52 31Jan2020,TSMA31,0643,chunk17,FA2,14258333-14259264,0.931,unlabeled,4,0,0,0,2,C,12,None
13:35:25 31Jan2020,TSMA31,0643,chunk16,FA1,11450262-11451442,1.18,unlabeled,4,1,1,1,1,T,13,None
